"SUID","BetweennessCentrality","ClosenessCentrality","Degree","name","selected","shared name","Type"
"72","6.822E-4","0.31965567","11","龔秀金","false","龔秀金","PERSON"
"73","6.41E-6","0.27940808","3","齊除","false","齊除","PERSON"
"74","2.898E-5","0.29033099","5","齊柏林","false","齊柏林","PERSON"
"75","6.41E-6","0.27940808","3","齊徐","false","齊徐","PERSON"
"76","4.6E-7","0.27243825","2","鼎謹","false","鼎謹","PERSON"
"77","0.0","0.26836907","1","黛玉葬","false","黛玉葬","PERSON"
"78","0.0","0.26836907","1","黛玉","false","黛玉","PERSON"
"79","3.985E-5","0.28942582","5","黄長興","false","黄長興","PERSON"
"80","3.3657E-4","0.33263661","3","黄日","false","黄日","PERSON"
"81","0.00377823","0.35398793","22","黃金","false","黃金","PERSON"
"82","8.54E-6","0.27870903","3","黃炎","false","黃炎","PERSON"
"83","2.7891E-4","0.31531277","8","黃涵","false","黃涵","PERSON"
"84","6.5772E-4","0.30781984","9","黃日","false","黃日","PERSON"
"85","2.31E-5","0.31371445","3","黃振世","false","黃振世","PERSON"
"86","2.31E-5","0.31371445","3","黃定","false","黃定","PERSON"
"87","0.00165135","0.33243808","7","黃伯度","false","黃伯度","PERSON"
"88","5.1552E-4","0.28396635","10","黃任","false","黃任","PERSON"
"89","2.699E-5","0.27006061","8","麥觀","false","麥觀","PERSON"
"90","1.44E-6","0.27019161","2","鹹杜月","false","鹹杜月","PERSON"
"91","1.253E-5","0.27431667","5","鵬任","false","鵬任","PERSON"
"92","1.1508E-4","0.29185224","7","鴻笙","false","鴻笙","PERSON"
"93","0.0","0.27006061","1","鳳娃","false","鳳娃","PERSON"
"94","1.355E-5","0.27622118","3","魯迅","false","魯迅","PERSON"
"95","6.8512E-4","0.32697388","11","魏軒耀","false","魏軒耀","PERSON"
"96","2.31E-5","0.31371445","3","魏廷","false","魏廷","PERSON"
"97","0.0","0.26657095","1","魏伯禎","false","魏伯禎","PERSON"
"98","0.0","0.26901715","1","魏伯楨","false","魏伯楨","PERSON"
"99","2.871E-5","0.29063397","3","高軒","false","高軒","PERSON"
"100","8.54E-6","0.27870903","3","高特威","false","高特威","PERSON"
"101","1.527E-5","0.27257157","7","高市","false","高市","PERSON"
"102","0.0","0.26914714","1","高仁偶","false","高仁偶","PERSON"
"103","0.0","0.28882551","1","驥爲","false","驥爲","PERSON"
"104","5.288E-5","0.27912804","7","駱淸","false","駱淸","PERSON"
"105","0.0","0.26836907","1","馮婦","false","馮婦","PERSON"
"106","2.0511E-4","0.31477819","12","馬立斯","false","馬立斯","PERSON"
"107","1.107E-5","0.27982919","6","馬祥生","false","馬祥生","PERSON"
"108","2.884E-5","0.27594749","6","馬景","false","馬景","PERSON"
"109","0.0","0.31283347","1","馬國","false","馬國","PERSON"
"110","1.0111E-4","0.31584916","4","馥蘭","false","馥蘭","PERSON"
"111","0.0","0.26914714","1","顧蘭","false","顧蘭","PERSON"
"112","0.0","0.31283347","1","顧無","false","顧無","PERSON"
"113","8.54E-6","0.27870903","3","顧時夫","false","顧時夫","PERSON"
"114","3.374E-5","0.31389124","4","顧文生","false","顧文生","PERSON"
"115","2.31E-5","0.31371445","3","顧守","false","顧守","PERSON"
"116","8.54E-6","0.27870903","3","顧吟秋","false","顧吟秋","PERSON"
"117","1.15E-6","0.26849843","5","顏駿人","false","顏駿人","PERSON"
"118","3.5901E-4","0.31801313","9","顏惠慶","false","顏惠慶","PERSON"
"119","0.0","0.26914714","1","顏惠","false","顏惠","PERSON"
"120","2.31E-5","0.31371445","3","項康","false","項康","PERSON"
"121","9.45E-6","0.27243825","9","章警秋","false","章警秋","PERSON"
"122","0.0","0.27006061","1","章華金","false","章華金","PERSON"
"123","3.645E-5","0.27540173","4","章叔","false","章叔","PERSON"
"124","4.6E-7","0.27243825","2","韋廉士","false","韋廉士","PERSON"
"125","1.253E-5","0.27431667","5","靳雲","false","靳雲","PERSON"
"126","3.3657E-4","0.33263661","3","非木","false","非木","PERSON"
"127","9.45E-6","0.27243825","9","靜江","false","靜江","PERSON"
"128","3.2089E-4","0.31965567","4","霞飛","false","霞飛","PERSON"
"129","1.6E-7","0.27032274","3","霜為","false","霜為","PERSON"
"130","2.699E-5","0.27006061","8","電陳","false","電陳","PERSON"
"131","3.218E-5","0.27649541","2","電林","false","電林","PERSON"
"132","0.0","0.31283347","1","雷竺笙","false","雷竺笙","PERSON"
"133","4.6916E-4","0.32317958","2","雲寳","false","雲寳","PERSON"
"134","0.0","0.27006061","1","雪卿","false","雪卿","PERSON"
"135","4.6916E-4","0.32317958","2","雖杜","false","雖杜","PERSON"
"136","5.7E-6","0.27540173","2","陸星莊","false","陸星莊","PERSON"
"137","5.7E-6","0.27540173","2","陸星","false","陸星","PERSON"
"138","0.0","0.27512966","1","陸恒","false","陸恒","PERSON"
"139","0.0","0.31283347","1","陸丹林","false","陸丹林","PERSON"
"140","0.0","0.27912804","1","陶遺","false","陶遺","PERSON"
"141","8.54E-6","0.27870903","3","陶百","false","陶百","PERSON"
"142","0.0","0.27912804","1","陶樂","false","陶樂","PERSON"
"143","5.7032E-4","0.32620791","7","陳霆","false","陳霆","PERSON"
"144","1.7316E-4","0.28644896","8","陳雪","false","陳雪","PERSON"
"145","0.0","0.27635822","1","陳阿","false","陳阿","PERSON"
"146","2.027E-5","0.28942582","4","陳鐸","false","陳鐸","PERSON"
"147","8.54E-6","0.27870903","3","陳郁","false","陳郁","PERSON"
"148","8.54E-6","0.27870903","3","陳誠","false","陳誠","PERSON"
"149","8.54E-6","0.27870903","3","陳訪","false","陳訪","PERSON"
"150","6.893E-5","0.27485813","6","陳行","false","陳行","PERSON"
"151","2.05E-5","0.28942582","4","陳蘊珍堂","false","陳蘊珍堂","PERSON"
"152","7.3618E-4","0.33564327","7","陳蘊","false","陳蘊","PERSON"
"153","0.0","0.31283347","1","陳藴珍堂","false","陳藴珍堂","PERSON"
"154","3.374E-5","0.31389124","4","陳維","false","陳維","PERSON"
"155","8.54E-6","0.27870903","3","陳立夫","false","陳立夫","PERSON"
"156","1.355E-5","0.27622118","3","陳立","false","陳立","PERSON"
"157","2.31E-5","0.31371445","3","陳璇","false","陳璇","PERSON"
"158","4.0799E-4","0.29063397","4","陳濟","false","陳濟","PERSON"
"159","2.4397E-4","0.31928919","4","陳方","false","陳方","PERSON"
"160","2.31E-5","0.31371445","3","陳志","false","陳志","PERSON"
"161","8.072E-5","0.31371445","5","陳廷","false","陳廷","PERSON"
"162","1.6E-7","0.27032274","3","陳履霜","false","陳履霜","PERSON"
"163","1.6E-7","0.27032274","3","陳履","false","陳履","PERSON"
"164","0.0","0.26811071","1","陳專","false","陳專","PERSON"
"165","5.533E-5","0.29108963","5","陳家","false","陳家","PERSON"
"166","0.0","0.31283347","1","陳孝威","false","陳孝威","PERSON"
"167","3.374E-5","0.31389124","4","陳子","false","陳子","PERSON"
"168","3.09E-6","0.27190627","2","陳培","false","陳培","PERSON"
"169","2.699E-5","0.27006061","8","陳嘉庚","false","陳嘉庚","PERSON"
"170","3.374E-5","0.31389124","4","陳其芬","false","陳其芬","PERSON"
"171","1.107E-5","0.27982919","6","陳世昌","false","陳世昌","PERSON"
"172","2.884E-5","0.27594749","6","阿為","false","阿為","PERSON"
"173","0.0","0.28882551","1","阿泉自","false","阿泉自","PERSON"
"174","1.107E-5","0.27982919","6","阿刺伯","false","阿刺伯","PERSON"
"175","0.0","0.31283347","1","阮維","false","阮維","PERSON"
"176","2.7891E-4","0.31531277","8","關炯","false","關炯","PERSON"
"177","8.1E-7","0.26721036","3","長黃","false","長黃","PERSON"
"178","2.884E-5","0.27594749","6","長蔣","false","長蔣","PERSON"
"179","9.45E-6","0.27243825","9","長耀","false","長耀","PERSON"
"180","1.107E-5","0.27982919","6","長秦","false","長秦","PERSON"
"181","8.0347E-4","0.32582626","10","長潘","false","長潘","PERSON"
"182","9.45E-6","0.27243825","9","長殷雄","false","長殷雄","PERSON"
"183","1.355E-5","0.27622118","3","長杉","false","長杉","PERSON"
"184","6.8512E-4","0.32697388","11","長曹","false","長曹","PERSON"
"185","2.898E-5","0.29033099","5","長文","false","長文","PERSON"
"186","1.44E-6","0.27019161","2","長戴","false","長戴","PERSON"
"187","9.45E-6","0.27243825","9","長張","false","長張","PERSON"
"188","9.45E-6","0.27243825","9","長呂","false","長呂","PERSON"
"189","2.884E-5","0.27594749","6","長吳","false","長吳","PERSON"
"190","1.107E-5","0.27982919","6","長俞","false","長俞","PERSON"
"191","6.41E-6","0.27940808","3","镕西","false","镕西","PERSON"
"192","0.0","0.27006061","1","錢鑄","false","錢鑄","PERSON"
"193","0.0","0.27006061","1","錢莉英","false","錢莉英","PERSON"
"194","6.822E-4","0.31965567","11","錢永銘","false","錢永銘","PERSON"
"195","0.0","0.27512966","1","錢松","false","錢松","PERSON"
"196","8.54E-6","0.27870903","3","錢昌照","false","錢昌照","PERSON"
"197","0.0","0.27635822","1","銘記","false","銘記","PERSON"
"198","1.44E-6","0.27019161","2","金華","false","金華","PERSON"
"199","8.54E-6","0.27870903","3","金祖懋","false","金祖懋","PERSON"
"200","5.7E-6","0.27540173","2","金澗","false","金澗","PERSON"
"201","0.00151984","0.33403298","14","金潤庠","false","金潤庠","PERSON"
"202","1.355E-5","0.27622118","3","金津","false","金津","PERSON"
"203","1.527E-5","0.27257157","7","金武周","false","金武周","PERSON"
"204","3.374E-5","0.31389124","4","金楚湘","false","金楚湘","PERSON"
"205","0.00226425","0.3391172","15","金廷蓀","false","金廷蓀","PERSON"
"206","9.5151E-4","0.32793641","13","金廷","false","金廷","PERSON"
"207","9.8942E-4","0.32909897","10","金宗城","false","金宗城","PERSON"
"208","8.072E-5","0.31371445","5","金妹者","false","金妹者","PERSON"
"209","0.0","0.27006061","1","重濤","false","重濤","PERSON"
"210","6.41E-6","0.27940808","3","采丞","false","采丞","PERSON"
"211","0.0","0.27635822","1","鄭玉","false","鄭玉","PERSON"
"212","9.45E-6","0.27243825","9","鄭小秋","false","鄭小秋","PERSON"
"213","0.0","0.27635822","1","鄭子","false","鄭子","PERSON"
"214","0.0","0.26836907","1","鄭伯昭","false","鄭伯昭","PERSON"
"215","5.9223E-4","0.33564327","10","鄧脫","false","鄧脫","PERSON"
"216","6.893E-5","0.27485813","6","鄧祿普","false","鄧祿普","PERSON"
"217","6.893E-5","0.27485813","6","鄧祿","false","鄧祿","PERSON"
"218","3.374E-5","0.31389124","4","鄔鵬","false","鄔鵬","PERSON"
"219","1.4046E-4","0.31371445","6","郭順","false","郭順","PERSON"
"220","0.00973666","0.38007506","78","郭襄士","false","郭襄士","PERSON"
"221","0.0","0.27006061","1","郭筠峯","false","郭筠峯","PERSON"
"222","0.0","0.27912804","1","郭祖繩","false","郭祖繩","PERSON"
"223","0.0","0.26836907","1","郭泉","false","郭泉","PERSON"
"224","1.34E-6","0.26914714","6","郭慕儀","false","郭慕儀","PERSON"
"225","1.107E-5","0.27982919","6","邵虚","false","邵虚","PERSON"
"226","2.884E-5","0.27594749","6","邵安","false","邵安","PERSON"
"227","3.8874E-4","0.27718338","8","邵力子","false","邵力子","PERSON"
"228","7.115E-5","0.28353271","5","邱吉爾","false","邱吉爾","PERSON"
"229","6.1624E-4","0.3344341","7","選青","false","選青","PERSON"
"230","0.00110792","0.33747349","15","選靑","false","選靑","PERSON"
"231","2.884E-5","0.27594749","6","達賴","false","達賴","PERSON"
"232","0.0","0.26811071","1","道德","false","道德","PERSON"
"233","6.8512E-4","0.32697388","11","運志","false","運志","PERSON"
"234","3.3657E-4","0.33263661","3","逸凡","false","逸凡","PERSON"
"235","9.45E-6","0.27243825","9","通甫","false","通甫","PERSON"
"236","4.6916E-4","0.32317958","2","迭决","false","迭决","PERSON"
"237","3.8726E-4","0.30197886","9","辛克萊","false","辛克萊","PERSON"
"238","0.0","0.27006061","1","載曉籟","false","載曉籟","PERSON"
"239","0.0","0.31283347","1","踴躍","false","踴躍","PERSON"
"240","0.0","0.27635822","1","趙連","false","趙連","PERSON"
"241","0.0","0.27512966","1","趙裕仁","false","趙裕仁","PERSON"
"242","8.072E-5","0.31371445","5","趙正","false","趙正","PERSON"
"243","5.105E-5","0.31336146","4","趙晋卿","false","趙晋卿","PERSON"
"244","0.0","0.26836907","1","趙南石","false","趙南石","PERSON"
"245","8.072E-5","0.31371445","5","賢處","false","賢處","PERSON"
"246","2.31E-5","0.31371445","3","費席珍","false","費席珍","PERSON"
"247","4.3725E-4","0.33303438","5","貝淞孫","false","貝淞孫","PERSON"
"248","0.0","0.31283347","1","貝淞","false","貝淞","PERSON"
"249","0.00152642","0.34650078","5","貝克","false","貝克","PERSON"
"250","8.54E-6","0.27870903","3","谷正","false","谷正","PERSON"
"251","9.45E-6","0.27243825","9","警秋","false","警秋","PERSON"
"252","2.3363E-4","0.29746328","4","謹詹","false","謹詹","PERSON"
"253","3.131E-5","0.29063397","3","謹啟","false","謹啟","PERSON"
"254","6.1111E-4","0.33584564","7","謹啓","false","謹啓","PERSON"
"255","0.0012899","0.33953063","12","謝葆生","false","謝葆生","PERSON"
"256","5.7E-6","0.27540173","2","謝筱","false","謝筱","PERSON"
"257","0.0","0.27512966","1","謝公","false","謝公","PERSON"
"258","3.374E-5","0.31389124","4","謝仲","false","謝仲","PERSON"
"259","1.34E-6","0.26914714","6","謙泰","false","謙泰","PERSON"
"260","0.0","0.27364284","1","謙次","false","謙次","PERSON"
"261","0.0","0.27364284","1","謙决","false","謙决","PERSON"
"262","1.107E-5","0.27982919","6","謀竺","false","謀竺","PERSON"
"263","1.963E-5","0.2904824","2","諾爾","false","諾爾","PERSON"
"264","0.00193587","0.35020434","16","諸維","false","諸維","PERSON"
"265","2.3363E-4","0.29746328","4","諸祈","false","諸祈","PERSON"
"266","5.7E-6","0.27540173","2","諸文綺","false","諸文綺","PERSON"
"267","5.7E-6","0.27540173","2","諸文","false","諸文","PERSON"
"268","0.0","0.27006061","1","請梅","false","請梅","PERSON"
"269","0.0","0.27635822","1","誌禧","false","誌禧","PERSON"
"270","7.508E-5","0.27745953","6","詹森","false","詹森","PERSON"
"271","1.107E-5","0.27982919","6","診陳","false","診陳","PERSON"
"272","0.00205261","0.33808801","12","許曉","false","許曉","PERSON"
"273","0.0","0.31283347","1","許地山","false","許地山","PERSON"
"274","0.0","0.27912804","1","許冠群","false","許冠群","PERSON"
"275","0.00125174","0.32851666","11","許冠","false","許冠","PERSON"
"276","0.00440036","0.33808801","15","許世","false","許世","PERSON"
"277","3.295E-5","0.2907857","4","裘文","false","裘文","PERSON"
"278","0.00626861","0.3634584","32","袁履登","false","袁履登","PERSON"
"279","1.031E-4","0.31495618","5","袁履","false","袁履","PERSON"
"280","0.0","0.26811071","1","行馬","false","行馬","PERSON"
"281","9.9599E-4","0.33706505","12","行政院長","false","行政院長","PERSON"
"282","0.0","0.26811071","1","蟻光炎","false","蟻光炎","PERSON"
"283","2.0511E-4","0.31477819","12","號鍾","false","號鍾","PERSON"
"284","2.0511E-4","0.31477819","12","號田","false","號田","PERSON"
"285","1.8607E-4","0.29604039","5","號王","false","號王","PERSON"
"286","0.0","0.28882551","1","號夏","false","號夏","PERSON"
"287","4.5094E-4","0.31692745","5","虞洽卿","false","虞洽卿","PERSON"
"288","0.00107547","0.32525547","8","虞洽","false","虞洽","PERSON"
"289","2.482E-5","0.28942582","4","虞冾卿","false","虞冾卿","PERSON"
"290","3.374E-5","0.31389124","4","虞仲","false","虞仲","PERSON"
"291","5.7E-6","0.27540173","2","虛志","false","虛志","PERSON"
"292","0.0","0.27006061","1","蘭芳","false","蘭芳","PERSON"
"293","1.6E-7","0.27032274","3","蘭泉","false","蘭泉","PERSON"
"294","8.54E-6","0.27870903","3","蘭友","false","蘭友","PERSON"
"295","1.0111E-4","0.31584916","4","蘇記","false","蘇記","PERSON"
"296","0.0","0.31283347","1","蘇灘","false","蘇灘","PERSON"
"297","1.6E-7","0.27032274","3","藩陳","false","藩陳","PERSON"
"298","3.446E-5","0.28942582","5","藥兜","false","藥兜","PERSON"
"299","0.0","0.27635822","1","藍銘","false","藍銘","PERSON"
"300","0.0","0.27635822","1","藍何","false","藍何","PERSON"
"301","0.0","0.27006061","1","薛覺","false","薛覺","PERSON"
"302","2.31E-5","0.31371445","3","薛耕莘","false","薛耕莘","PERSON"
"303","2.31E-5","0.31371445","3","薛篤弼","false","薛篤弼","PERSON"
"304","0.0","0.27635822","1","蕭佛","false","蕭佛","PERSON"
"305","1.355E-5","0.27622118","3","蔣總","false","蔣總","PERSON"
"306","5.105E-5","0.31336146","4","蔣有","false","蔣有","PERSON"
"307","0.0","0.26811071","1","蔣孔","false","蔣孔","PERSON"
"308","0.00157887","0.33625113","13","蔣委","false","蔣委","PERSON"
"309","3.374E-5","0.31389124","4","蔣信","false","蔣信","PERSON"
"310","0.0","0.27635822","1","蔡貴生","false","蔡貴生","PERSON"
"311","5.288E-5","0.27912804","5","蔡聲白","false","蔡聲白","PERSON"
"312","3.374E-5","0.31389124","4","蔡福棠","false","蔡福棠","PERSON"
"313","3.295E-5","0.2907857","4","蔡洪生","false","蔡洪生","PERSON"
"314","0.0","0.26836907","1","蔡昌","false","蔡昌","PERSON"
"315","8.82E-6","0.27045399","4","蔡咸章","false","蔡咸章","PERSON"
"316","1.444E-5","0.27884856","3","蒼成","false","蒼成","PERSON"
"317","1.6E-7","0.27032274","3","董焜","false","董焜","PERSON"
"318","1.6E-7","0.27032274","3","董廣","false","董廣","PERSON"
"319","5.639E-5","0.31318527","3","董凱","false","董凱","PERSON"
"320","3.645E-5","0.27540173","4","董仲偉","false","董仲偉","PERSON"
"321","6.41E-6","0.27940808","3","董事胡","false","董事胡","PERSON"
"322","6.41E-6","0.27940808","3","董事張","false","董事張","PERSON"
"323","5.7E-6","0.27540173","2","葛維","false","葛維","PERSON"
"324","2.31E-5","0.31371445","3","葛福田","false","葛福田","PERSON"
"325","0.0","0.27006061","1","葉順","false","葉順","PERSON"
"326","0.00216068","0.32582626","11","葉蘭泉","false","葉蘭泉","PERSON"
"327","1.6E-7","0.27032274","3","葉蘭","false","葉蘭","PERSON"
"328","0.0","0.27635822","1","葉楚","false","葉楚","PERSON"
"329","3.5901E-4","0.31801313","10","葉恭","false","葉恭","PERSON"
"330","2.1245E-4","0.29541236","7","葆生","false","葆生","PERSON"
"331","0.00129343","0.31928919","13","葆成","false","葆成","PERSON"
"332","0.0","0.27006061","1","華程","false","華程","PERSON"
"333","0.0","0.26901715","1","華王","false","華王","PERSON"
"334","6.41E-6","0.27940808","3","莊長","false","莊長","PERSON"
"335","9.45E-6","0.27243825","9","莊瑞","false","莊瑞","PERSON"
"336","3.446E-5","0.28942582","5","英相","false","英相","PERSON"
"337","3.491E-5","0.27649541","5","英對","false","英對","PERSON"
"338","1.6E-7","0.27032274","3","英報","false","英報","PERSON"
"339","6.41E-6","0.27940808","3","芬楊","false","芬楊","PERSON"
"340","1.107E-5","0.27982919","6","良伯","false","良伯","PERSON"
"341","7.115E-5","0.28353271","5","船東","false","船東","PERSON"
"342","0.0","0.28882551","1","與陸","false","與陸","PERSON"
"343","0.0","0.27635822","1","與何","false","與何","PERSON"
"344","2.056E-5","0.27084853","7","至茅","false","至茅","PERSON"
"345","5.639E-5","0.31318527","3","自威","false","自威","PERSON"
"346","4.6E-7","0.27243825","2","臧醫","false","臧醫","PERSON"
"347","2.31E-5","0.31371445","3","胡詠祺","false","胡詠祺","PERSON"
"348","5.7E-6","0.27540173","2","胡西園","false","胡西園","PERSON"
"349","0.0","0.27006061","1","胡蝶","false","胡蝶","PERSON"
"350","1.107E-5","0.27982919","6","胡珮芬","false","胡珮芬","PERSON"
"351","0.0","0.27635822","1","胡永城","false","胡永城","PERSON"
"352","1.6E-7","0.27032274","3","胡木蘭","false","胡木蘭","PERSON"
"353","4.6492E-4","0.28778094","9","胡文虎","false","胡文虎","PERSON"
"354","8.82E-6","0.27045399","4","胡文","false","胡文","PERSON"
"355","0.0","0.31283347","1","胡政","false","胡政","PERSON"
"356","0.0","0.31283347","1","胡孟嘉","false","胡孟嘉","PERSON"
"357","0.0","0.31283347","1","胡好","false","胡好","PERSON"
"358","3.374E-5","0.31389124","4","胡壽祺","false","胡壽祺","PERSON"
"359","2.31E-5","0.31371445","3","胡國喬","false","胡國喬","PERSON"
"360","7.115E-5","0.28353271","5","胡參","false","胡參","PERSON"
"361","8.82E-6","0.27045399","4","胡兆祥","false","胡兆祥","PERSON"
"362","1.253E-5","0.27431667","5","肥原","false","肥原","PERSON"
"363","1.0111E-4","0.31584916","4","聿光","false","聿光","PERSON"
"364","4.6916E-4","0.32317958","2","聶中丞","false","聶中丞","PERSON"
"365","0.01450579","0.3872089","44","聞蘭亭","false","聞蘭亭","PERSON"
"366","1.527E-5","0.27257157","7","聖芳濟","false","聖芳濟","PERSON"
"367","8.54E-6","0.27870903","3","翁文","false","翁文","PERSON"
"368","4.309E-5","0.29292664","4","義憑","false","義憑","PERSON"
"369","3.22E-6","0.26888728","2","羅馬敎皇","false","羅馬敎皇","PERSON"
"370","0.03704211","0.40970945","86","羅斯福","false","羅斯福","PERSON"
"371","3.491E-5","0.27649541","5","羅富國","false","羅富國","PERSON"
"372","0.0","0.27006061","1","繼虞","false","繼虞","PERSON"
"373","2.31E-5","0.31371445","3","緝庭","false","緝庭","PERSON"
"374","8.1E-7","0.26721036","3","緘繼","false","緘繼","PERSON"
"375","8.072E-5","0.31371445","5","經邱","false","經邱","PERSON"
"376","6.41E-6","0.27940808","3","經毓","false","經毓","PERSON"
"377","0.0","0.26836907","1","紫絹","false","紫絹","PERSON"
"378","0.0","0.31283347","1","索琴","false","索琴","PERSON"
"379","6.8512E-4","0.32697388","11","納路","false","納路","PERSON"
"380","1.253E-5","0.27431667","5","精衛","false","精衛","PERSON"
"381","1.311E-4","0.31692745","3","米星如爲","false","米星如爲","PERSON"
"382","4.0826E-4","0.32113001","7","米星","false","米星","PERSON"
"383","0.0","0.31283347","1","簡而明","false","簡而明","PERSON"
"384","0.0","0.31283347","1","簡經綸","false","簡經綸","PERSON"
"385","6.41E-6","0.27940808","3","筆江","false","筆江","PERSON"
"386","1.031E-4","0.31495618","5","笙陳","false","笙陳","PERSON"
"387","2.0511E-4","0.31477819","12","笙遺","false","笙遺","PERSON"
"388","1.44E-6","0.27019161","2","笙辭","false","笙辭","PERSON"
"389","3.2089E-4","0.31965567","4","笙諸","false","笙諸","PERSON"
"390","4.6E-7","0.27243825","2","笙袁","false","笙袁","PERSON"
"391","0.00148226","0.34932581","11","笙虞","false","笙虞","PERSON"
"392","0.0","0.28882551","1","笙秦","false","笙秦","PERSON"
"393","1.1508E-4","0.29185224","7","笙林","false","笙林","PERSON"
"394","3.2089E-4","0.31965567","4","笙將","false","笙將","PERSON"
"395","0.00148226","0.34932581","11","笙兪","false","笙兪","PERSON"
"396","3.9098E-4","0.33283537","3","竺梅","false","竺梅","PERSON"
"397","4.8313E-4","0.28166877","4","穆藕","false","穆藕","PERSON"
"398","2.31E-5","0.31371445","3","程桐生","false","程桐生","PERSON"
"399","0.0","0.26901715","1","程慶","false","程慶","PERSON"
"400","1.472E-5","0.28927551","3","程志","false","程志","PERSON"
"401","2.31E-5","0.31371445","3","程子","false","程子","PERSON"
"402","0.00665503","0.36656795","62","秦潤卿","false","秦潤卿","PERSON"
"403","0.0031367","0.35153045","28","秦潤","false","秦潤","PERSON"
"404","9.4292E-4","0.32851666","11","科黄","false","科黄","PERSON"
"405","4.6E-7","0.27243825","2","科黃","false","科黃","PERSON"
"406","9.45E-6","0.27243825","9","科天","false","科天","PERSON"
"407","6.41E-6","0.27940808","3","秉志","false","秉志","PERSON"
"408","4.885E-4","0.31728852","7","萬成","false","萬成","PERSON"
"409","0.0","0.27006061","1","萬志","false","萬志","PERSON"
"410","0.0","0.27006061","1","禮救","false","禮救","PERSON"
"411","1.7316E-4","0.28644896","8","禮婦","false","禮婦","PERSON"
"412","3.3657E-4","0.33263661","3","禮女","false","禮女","PERSON"
"413","5.869E-4","0.31928919","9","福記","false","福記","PERSON"
"414","2.31E-5","0.31371445","3","福田","false","福田","PERSON"
"415","2.884E-5","0.27594749","6","福寗","false","福寗","PERSON"
"416","1.031E-4","0.31495618","5","祥生","false","祥生","PERSON"
"417","1.34E-6","0.26914714","6","祥泰莊","false","祥泰莊","PERSON"
"418","5.5116E-4","0.32487606","6","示王","false","示王","PERSON"
"419","9.592E-5","0.27815231","6","石筱山","false","石筱山","PERSON"
"420","2.31E-5","0.31371445","3","瞿振華","false","瞿振華","PERSON"
"421","0.0","0.26811071","1","相伯","false","相伯","PERSON"
"422","5.225E-5","0.29093758","5","盧翼","false","盧翼","PERSON"
"423","4.0826E-4","0.32113001","7","盧壽","false","盧壽","PERSON"
"424","3.09E-6","0.27190627","2","盛世才","false","盛世才","PERSON"
"425","0.0","0.26901715","1","盛丕","false","盛丕","PERSON"
"426","1.414E-5","0.28912536","3","白濁","false","白濁","PERSON"
"427","1.355E-5","0.27622118","3","白崇","false","白崇","PERSON"
"428","1.031E-4","0.31495618","5","登馬","false","登馬","PERSON"
"429","5.5116E-4","0.32487606","6","登廣","false","登廣","PERSON"
"430","0.0","0.26836907","1","當余","false","當余","PERSON"
"431","1.355E-5","0.27622118","3","田隊","false","田隊","PERSON"
"432","2.31E-5","0.31371445","3","田淑","false","田淑","PERSON"
"433","1.0111E-4","0.31584916","4","產科黃","false","產科黃","PERSON"
"434","6.41E-6","0.27940808","3","生守禮","false","生守禮","PERSON"
"435","0.00440125","0.3237431","27","瓦斯","false","瓦斯","PERSON"
"436","0.0","0.27635822","1","璋父","false","璋父","PERSON"
"437","0.0","0.28882551","1","瑜瑾","false","瑜瑾","PERSON"
"438","2.884E-5","0.27594749","6","瑚方","false","瑚方","PERSON"
"439","9.45E-6","0.27243825","9","理黃","false","理黃","PERSON"
"440","9.45E-6","0.27243825","9","理章","false","理章","PERSON"
"441","1.107E-5","0.27982919","6","珮蘅","false","珮蘅","PERSON"
"442","0.0","0.26836907","1","王鳳姐","false","王鳳姐","PERSON"
"443","3.374E-5","0.31389124","4","王靖東","false","王靖東","PERSON"
"444","7.8432E-4","0.33564327","13","王選青","false","王選青","PERSON"
"445","5.533E-4","0.30296437","17","王選靑","false","王選靑","PERSON"
"446","0.00411438","0.3641713","32","王選","false","王選","PERSON"
"447","9.45E-6","0.27243825","9","王貢三","false","王貢三","PERSON"
"448","1.205E-5","0.28912536","3","王角王","false","王角王","PERSON"
"449","8.54E-6","0.27870903","3","王經塵","false","王經塵","PERSON"
"450","1.6E-7","0.27032274","3","王紹齋","false","王紹齋","PERSON"
"451","2.1874E-4","0.31746936","3","王正華","false","王正華","PERSON"
"452","9.8317E-4","0.32131526","10","王正廷","false","王正廷","PERSON"
"453","8.34E-6","0.363103","2","軍部","false","軍部","ORG"
"454","8.34E-6","0.363103","2","聖約翰大學","false","聖約翰大學","ORG"
"455","8.34E-6","0.363103","2","中國救濟婦孺總會","false","中國救濟婦孺總會","ORG"
"456","8.34E-6","0.363103","2","上海私立貧兒敎養院","false","上海私立貧兒敎養院","ORG"
"457","5.4454E-4","0.36357702","4","鄧祿普膠胎公司","false","鄧祿普膠胎公司","ORG"
"458","5.4454E-4","0.36357702","4","英商亞細亞","false","英商亞細亞","ORG"
"459","5.4454E-4","0.36357702","4","美商美孚","false","美商美孚","ORG"
"460","5.4454E-4","0.36357702","4","福特汽車公司","false","福特汽車公司","ORG"
"461","5.4454E-4","0.36357702","4","上海英美企業界","false","上海英美企業界","ORG"
"462","3.2335E-4","0.363103","2","中國地理硏究所","false","中國地理硏究所","ORG"
"463","4.0826E-4","0.32113001","7","王性","false","王性","PERSON"
"464","5.37E-6","0.26875754","4","王得天","false","王得天","PERSON"
