id,Type,mc3Degree,mc3Degree_norm,mc3Eig,mc3Betw,mc3Close
朱桂卿,PERSON,113,0.007979098997316763,0.0411194696993187,25673.467511462888,2.099781622711238e-5
楊言昌,PERSON,1,7.061149555147578e-5,0.0011636223473594266,0,2.0145044319097503e-5
李運啓,PERSON,1,7.061149555147578e-5,0.0011636223473594255,0,2.0145044319097503e-5
宋漢章,PERSON,541,0.038200819093348395,0.174637324614475,814817.7831782663,2.5060144346431435e-5
許建屏,PERSON,63,0.004448524219742974,0.017142662463904227,37448.70355834112,2.1375742807062544e-5
王正廷,PERSON,167,0.011792119757096455,0.03995125818594871,205237.6079285337,2.2537750732476897e-5
張慕曾,PERSON,4,2.8244598220590313e-4,0.0015179875627974765,317.4110424248415,1.9678066826714945e-5
袁禮敦,PERSON,25,0.0017652873887868945,0.008084137508455292,3793.8382014232147,2.039484418339044e-5
王才運,PERSON,36,0.002542013839853128,0.008630540194774935,11199.009792570487,2.0650064015198447e-5
秦潤卿,PERSON,110,0.007767264510662336,0.032168761685561334,87257.81119174957,2.2040996253030636e-5
方椒伯二,PERSON,2,1.4122299110295156e-4,0.0011622707800441725,193.52365292914374,2.000160012801024e-5
徐乾麟,PERSON,306,0.02160711763875159,0.07113747451102106,541144.8899135926,2.4077819512664933e-5
交通部,ORG,183,0.012921903685920067,0.06264599848827024,581704.2821089567,2.702775750695965e-5
陳彦清,PERSON,14,9.88560937720661e-4,0.0021210400046601575,286.92029743618724,1.9580200501253132e-5
陸維鏞,PERSON,74,0.0052252506708092075,0.02161551578378626,54754.51805434284,2.1901007446342533e-5
經濟部,ORG,8,5.648919644118063e-4,0.01578324429829983,1652.2221658411827,2.673010611852129e-5
秦硯畦,PERSON,46,0.003248128795367886,0.022328090793234882,2032.4696785762528,2.014829142488717e-5
沈信卿,PERSON,153,0.010803558819375794,0.055075499096604544,85121.24199631988,2.206531332744925e-5
黄任之,PERSON,87,0.006143200112978393,0.028153982934294542,68704.50843141857,2.2123893805309735e-5
旅滬同鄕會,ORG,51,0.0036011862731252647,0.018905269088304474,202843.05076497208,2.679025906180513e-5
淞滬商埠會辦,ORG,2,1.4122299110295156e-4,0.009177602427023087,4926.577586011923,2.6712969146520635e-5
君云,PERSON,2,1.4122299110295156e-4,2.576670374746461e-4,8.787027349798766,1.94227557005788e-5
淞滬特别市會辦,ORG,1,7.061149555147578e-5,0.009175238270559787,0,2.671154205732297e-5
袁履登,PERSON,306,0.02160711763875159,0.06590117931256288,568904.1367088155,2.3768777334093934e-5
趙晉卿,PERSON,52,0.0036717977686767404,0.01694065714852606,17052.85579109381,2.113182029500021e-5
黎元洪,PERSON,21,0.0014828414065809915,0.005615266708592173,7340.584478872856,2.0311992200194996e-5
三北輪埠公司,ORG,1,7.061149555147578e-5,0.009175238270559789,0,2.671154205732297e-5
財政委員會,ORG,61,0.004307301228640022,0.044722591512714495,54568.89982819946,2.6818998578593075e-5
傅筱庵,PERSON,686,0.048439485948312384,0.3493571035492911,905001.9610779803,2.5523226135783563e-5
王鞠如,PERSON,50,0.003530574777573789,0.01722010072243543,15900.5006913685,2.0868113522537563e-5
盛筱珊,PERSON,29,0.0020477333709927976,0.009581525057861324,2172.370566887613,2.027246188777165e-5
孫衡甫,PERSON,37,0.0026126253354046038,0.010817056354248712,6091.300625112079,2.0356648481394024e-5
謝韜甫,PERSON,22,0.0015534529021324671,0.008319601491012652,2171.6784496443634,2.054062936488374e-5
陳列所,ORG,55,0.003883632255331168,0.04856952994455717,36637.4188892328,2.6807495375707047e-5
因時霖,PERSON,8,5.648919644118063e-4,0.003287305011693642,3.93718800975404,1.9452225334578277e-5
薛文泰,PERSON,122,0.008614602457280044,0.032686495193053576,115593.20402993806,2.216508555723025e-5
榮宗錦,PERSON,26,0.0018358988843383702,0.010180442713558387,4849.705675594077,2.0731403930674186e-5
葉惠鈞,PERSON,148,0.010450501341618415,0.04497956611641206,110418.36193088758,2.20031684562577e-5
馬玉山,PERSON,49,0.0034599632820223134,0.017531900108109587,31811.359002648216,2.134380602749082e-5
圖書館委員會,ORG,46,0.003248128795367886,0.04415168494510582,18276.257915972983,2.6794566062002625e-5
沈聨芳,PERSON,167,0.011792119757096455,0.08743718245553721,105742.8059039334,2.277281836400073e-5
高翰卿,PERSON,26,0.0018358988843383702,0.009545518024107651,2898.24257583744,1.9899705484358832e-5
陸費伯鴻,PERSON,14,9.88560937720661e-4,0.005033022790603556,793.4962223531381,2.0081127756134786e-5
穆藕,PERSON,19,0.00134161841547804,0.00745132799315576,251.22271091342284,1.9627855853026616e-5
劉翰怡,PERSON,17,0.0012003954243750882,0.00468804398098277,2777.0483263040555,1.9821605550049552e-5
