"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","Type"
"3.49578378","0.0","0.28605888","0.0","1","7","false","韓君山","1003.0","1","0","0","0.72269069","false","0","韓君山","0","0.0","PERSON"
"3.80151351","3.6E-6","0.26305312","0.0","2","8","false","王益彰","224.5","2","0","0","0.68872072","false","0","王益彰","6018","0.50911162","PERSON"
"3.80151351","3.6E-6","0.26305312","0.0","2","8","false","朱門華","224.5","2","0","0","0.68872072","false","0","朱門華","6018","0.50911162","PERSON"
"3.25535135","8.5144E-4","0.3071865","0.0","2","7","false","平原氏","721.5","2","0","0","0.74940541","false","0","平原氏","2282234","0.5084686","PERSON"
"3.17275676","4.1122E-4","0.31518332","0.0","25","7","false","燮昌廠","89.04","25","0","0","0.75858258","false","0","燮昌廠","6199942","0.14409165","ORG"
"3.49578378","0.0","0.28605888","0.0","1","7","false","蘭芳","1003.0","1","0","0","0.72269069","false","0","蘭芳","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","平陽","440.0","1","0","0","0.68867267","false","0","平陽","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","雍容","1003.0","1","0","0","0.72269069","false","0","雍容","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","陸傅睦","440.0","1","0","0","0.68867267","false","0","陸傅睦","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","戴德","1003.0","1","0","0","0.72269069","false","0","戴德","0","0.0","PERSON"
"3.80151351","3.39E-6","0.26305312","0.0","2","8","false","沈李緣","225.5","2","0","0","0.68872072","false","0","沈李緣","6096","0.51138952","PERSON"
"3.78810811","0.00441255","0.26398402","0.0","3","8","false","莫釐","160.66666667","3","0","0","0.69021021","false","0","莫釐","7041416","0.34044065","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","王竹","1003.0","1","0","0","0.72269069","false","0","王竹","0","0.0","PERSON"
"4.06227027","9.2E-7","0.24616777","0.0","3","8","false","何瑞","78.66666667","3","0","0","0.65974775","false","0","何瑞","5442","0.45419103","PERSON"
"3.80151351","3.39E-6","0.26305312","0.0","2","8","false","曹彩生","225.5","2","0","0","0.68872072","false","0","曹彩生","6096","0.51138952","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","唐韶笙","1003.0","1","0","0","0.72269069","false","0","唐韶笙","0","0.0","PERSON"
"3.80151351","3.39E-6","0.26305312","0.0","2","8","false","盧和生","225.5","2","0","0","0.68872072","false","0","盧和生","6096","0.51138952","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","姚病駒","1003.0","1","0","0","0.72269069","false","0","姚病駒","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","張立　翁","1003.0","1","0","0","0.72269069","false","0","張立　翁","0","0.0","PERSON"
"4.06227027","9.2E-7","0.24616777","0.0","3","8","false","翁存","78.66666667","3","0","0","0.65974775","false","0","翁存","5442","0.45419103","PERSON"
"3.25535135","8.5144E-4","0.3071865","0.0","2","7","false","陳順興","721.5","2","0","0","0.74940541","false","0","陳順興","2282234","0.5084686","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","南山氏","1003.0","1","0","0","0.72269069","false","0","南山氏","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","陳錦華","440.0","1","0","0","0.68867267","false","0","陳錦華","0","0.0","PERSON"
"3.49535135","6.66E-6","0.28609427","0.0","2","7","false","沈景春","507.5","2","0","0","0.72273874","false","0","沈景春","7664","0.50548902","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","周詳","440.0","1","0","0","0.68867267","false","0","周詳","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","袁聨清","1003.0","1","0","0","0.72269069","false","0","袁聨清","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","沈洽昌","440.0","1","0","0","0.68867267","false","0","沈洽昌","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","丁甘翁","1003.0","1","0","0","0.72269069","false","0","丁甘翁","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","黄忠憲","440.0","1","0","0","0.68867267","false","0","黄忠憲","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","劉鳳孝翁","1003.0","1","0","0","0.72269069","false","0","劉鳳孝翁","0","0.0","PERSON"
"3.75913514","1.0045E-4","0.26601864","0.0","16","8","false","楊廷臬","44.30769231","16","0","1","0.69342943","false","0","楊廷臬","344258","0.09353713","PERSON"
"3.21297297","5.0963E-4","0.31123822","0.0","13","7","false","燿昌堂","90.30769231","13","0","0","0.75411411","false","0","燿昌堂","751162","0.15668016","ORG"
"3.62378378","7.719E-5","0.27595465","0.0","2","7","false","晉庚","314.0","2","0","0","0.70846847","false","0","晉庚","997094","0.56600362","PERSON"
"3.49535135","6.66E-6","0.28609427","0.0","2","7","false","姚善士","507.5","2","0","0","0.72273874","false","0","姚善士","7664","0.50548902","PERSON"
"3.80108108","7.3E-6","0.26308305","0.0","3","8","false","何保豐","153.33333333","3","0","0","0.68876877","false","0","何保豐","12302","0.34700076","PERSON"
"3.49535135","6.66E-6","0.28609427","0.0","2","7","false","楊回省","507.5","2","0","0","0.72273874","false","0","楊回省","7664","0.50548902","PERSON"
"3.80108108","7.3E-6","0.26308305","0.0","3","8","false","太原子","153.33333333","3","0","0","0.68876877","false","0","太原子","12302","0.34700076","PERSON"
"3.49535135","6.66E-6","0.28609427","0.0","2","7","false","王泳祺","507.5","2","0","0","0.72273874","false","0","王泳祺","7664","0.50548902","PERSON"
"3.80108108","7.3E-6","0.26308305","0.0","3","8","false","陳用彰","153.33333333","3","0","0","0.68876877","false","0","陳用彰","12302","0.34700076","PERSON"
"3.49535135","6.66E-6","0.28609427","0.0","2","7","false","花林治","507.5","2","0","0","0.72273874","false","0","花林治","7664","0.50548902","PERSON"
"3.80108108","7.3E-6","0.26308305","0.0","3","8","false","嚴信原","153.33333333","3","0","0","0.68876877","false","0","嚴信原","12302","0.34700076","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","楊君慶","1003.0","1","0","0","0.72269069","false","0","楊君慶","0","0.0","PERSON"
"4.70183784","5.8E-6","0.21268279","0.0","24","7","false","牙釐局","8.125","24","0","0","0.58868468","false","0","牙釐局","17020","0.7125","ORG"
"3.49491892","1.819E-5","0.28612967","0.0","3","7","false","梁天","339.0","3","0","0","0.72278679","false","0","梁天","15590","0.33732535","PERSON"
"3.77643243","1.846E-5","0.26480018","0.0","3","8","false","唐安瀾","160.0","3","0","0","0.69150751","false","0","唐安瀾","88016","0.35099338","PERSON"
"3.49491892","1.819E-5","0.28612967","0.0","3","7","false","黎氏","339.0","3","0","0","0.72278679","false","0","黎氏","15590","0.33732535","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","朱君鳳山","1003.0","1","0","0","0.72269069","false","0","朱君鳳山","0","0.0","PERSON"
"3.62335135","8.369E-5","0.27598759","0.0","3","7","false","沈君餘三","212.0","3","0","0","0.70851652","false","0","沈君餘三","1011074","0.38155515","PERSON"
"3.62335135","8.369E-5","0.27598759","0.0","3","7","false","王豐芹","212.0","3","0","0","0.70851652","false","0","王豐芹","1011074","0.38155515","PERSON"
"3.49578378","0.0","0.28605888","0.0","4","7","false","陳君偉","1003.0","4","0","1","0.72269069","false","0","陳君偉","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","方伯寅","440.0","1","0","0","0.68867267","false","0","方伯寅","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","慈谿","1003.0","1","0","0","0.72269069","false","0","慈谿","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","戴星若","440.0","1","0","0","0.68867267","false","0","戴星若","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","邵良　翁","1003.0","1","0","0","0.72269069","false","0","邵良　翁","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","陶然軒","440.0","1","0","0","0.68867267","false","0","陶然軒","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","葉　釗","1003.0","1","0","0","0.72269069","false","0","葉　釗","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","鄭爲","440.0","1","0","0","0.68867267","false","0","鄭爲","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","蘇君寳森","440.0","1","0","0","0.68867267","false","0","蘇君寳森","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","蘇君及","440.0","1","0","0","0.68867267","false","0","蘇君及","0","0.0","PERSON"
"3.17362162","2.9751E-4","0.31509742","0.0","11","7","false","王槐蔭堂","131.90909091","11","0","0","0.75848649","false","0","王槐蔭堂","4641878","0.21927821","ORG"
"3.79978378","3.75E-6","0.26317287","0.0","2","8","false","狄億隆","230.0","2","0","0","0.68891291","false","0","狄億隆","10988","0.51693002","PERSON"
"3.56064865","7.8522E-4","0.2808477","0.0","5","6","false","謝子楠","154.8","5","0","0","0.71548348","true","0","謝子楠","4190882","0.23625192","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","唐仲賢","440.0","1","0","0","0.68867267","false","0","唐仲賢","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","徐隱名","440.0","1","0","0","0.68867267","false","0","徐隱名","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","陳宏福","440.0","1","0","0","0.68867267","false","0","陳宏福","0","0.0","PERSON"
"3.43524324","7.779E-5","0.2911002","0.0","2","7","false","胡紹憲","554.0","2","0","0","0.72941742","false","0","胡紹憲","414924","0.5144186","PERSON"
"3.18183784","4.9857E-4","0.31428377","0.0","23","7","false","王硯堂","74.26086957","23","0","0","0.75757357","false","0","王硯堂","6705422","0.12250982","ORG"
"3.80194595","0.0","0.2630232","0.0","1","8","false","黄晉源","440.0","1","0","0","0.68867267","false","0","黄晉源","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","張慶祺","1003.0","1","0","0","0.72269069","false","0","張慶祺","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","沈官彬","440.0","1","0","0","0.68867267","false","0","沈官彬","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","翰芬","1003.0","1","0","0","0.72269069","false","0","翰芬","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","孫辰生","1003.0","1","0","0","0.72269069","false","0","孫辰生","0","0.0","PERSON"
"3.79113514","1.851E-5","0.26377324","0.0","2","8","false","曾煦齋","226.0","2","0","0","0.68987387","false","0","曾煦齋","85054","0.50790068","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","王晉蘭","1003.0","1","0","0","0.72269069","false","0","王晉蘭","0","0.0","PERSON"
"3.62378378","7.719E-5","0.27595465","0.0","2","7","false","楊君子飛","314.0","2","0","0","0.70846847","false","0","楊君子飛","997094","0.56600362","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","徐信","1003.0","1","0","0","0.72269069","false","0","徐信","0","0.0","PERSON"
"3.62378378","7.719E-5","0.27595465","0.0","2","7","false","樂助振","314.0","2","0","0","0.70846847","false","0","樂助振","997094","0.56600362","PERSON"
"3.62378378","7.719E-5","0.27595465","0.0","2","7","false","陸馥蓀","314.0","2","0","0","0.70846847","false","0","陸馥蓀","997094","0.56600362","PERSON"
"3.62378378","7.719E-5","0.27595465","0.0","2","7","false","陸壽生","314.0","2","0","0","0.70846847","false","0","陸壽生","997094","0.56600362","PERSON"
"3.62378378","7.719E-5","0.27595465","0.0","2","7","false","昭仁","314.0","2","0","0","0.70846847","false","0","昭仁","997094","0.56600362","PERSON"
"3.80108108","7.29E-6","0.26308305","0.0","3","8","false","康順洋","152.66666667","3","0","0","0.68876877","false","0","康順洋","12318","0.34548216","PERSON"
"3.80108108","7.29E-6","0.26308305","0.0","3","8","false","張峙記","152.66666667","3","0","0","0.68876877","false","0","張峙記","12318","0.34548216","PERSON"
"3.43524324","7.779E-5","0.2911002","0.0","2","7","false","劉聞","554.0","2","0","0","0.72941742","false","0","劉聞","414924","0.5144186","PERSON"
"3.19091892","2.0024E-4","0.31338935","0.0","20","7","false","王陽生　德公司","80.3","20","0","0","0.75656456","false","0","王陽生　德公司","1940274","0.13238731","ORG"
"3.43481081","8.482E-5","0.29113685","0.0","4","7","false","徐少范","374.66666667","4","0","1","0.72946547","false","0","徐少范","427764","0.3475969","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","劉子頣","440.0","1","0","0","0.68867267","false","0","劉子頣","0","0.0","PERSON"
"3.43524324","7.779E-5","0.2911002","0.0","2","7","false","趙杰","554.0","2","0","0","0.72941742","false","0","趙杰","414924","0.5144186","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","韓葉氏","440.0","1","0","0","0.68867267","false","0","韓葉氏","0","0.0","PERSON"
"3.43524324","7.779E-5","0.2911002","0.0","2","7","false","張綬","554.0","2","0","0","0.72941742","false","0","張綬","414924","0.5144186","PERSON"
"3.62378378","7.719E-5","0.27595465","0.0","2","7","false","許公若","314.0","2","0","0","0.70846847","false","0","許公若","997094","0.56600362","PERSON"
"3.43524324","7.779E-5","0.2911002","0.0","2","7","false","謝順","554.0","2","0","0","0.72941742","false","0","謝順","414924","0.5144186","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","福田廣","440.0","1","0","0","0.68867267","false","0","福田廣","0","0.0","PERSON"
"3.43524324","7.779E-5","0.2911002","0.0","2","7","false","李紹嚴","554.0","2","0","0","0.72941742","false","0","李紹嚴","414924","0.5144186","PERSON"
"3.43524324","7.779E-5","0.2911002","0.0","2","7","false","桂華濟","554.0","2","0","0","0.72941742","false","0","桂華濟","414924","0.5144186","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","鄭君歡","440.0","1","0","0","0.68867267","false","0","鄭君歡","0","0.0","PERSON"
"3.43524324","7.779E-5","0.2911002","0.0","2","7","false","王基","554.0","2","0","0","0.72941742","false","0","王基","414924","0.5144186","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","程福翁","440.0","1","0","0","0.68867267","false","0","程福翁","0","0.0","PERSON"
"3.43524324","7.779E-5","0.2911002","0.0","2","7","false","許植","554.0","2","0","0","0.72941742","false","0","許植","414924","0.5144186","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","張少安","440.0","1","0","0","0.68867267","false","0","張少安","0","0.0","PERSON"
"3.43524324","7.779E-5","0.2911002","0.0","2","7","false","孫植","554.0","2","0","0","0.72941742","false","0","孫植","414924","0.5144186","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","劉石泉","440.0","1","0","0","0.68867267","false","0","劉石泉","0","0.0","PERSON"
"3.43524324","7.779E-5","0.2911002","0.0","2","7","false","鄒緯","554.0","2","0","0","0.72941742","false","0","鄒緯","414924","0.5144186","PERSON"
"3.21427027","6.0786E-4","0.31111261","0.0","10","7","false","理財部","63.5","10","0","0","0.75396997","false","0","理財部","2566508","0.10964912","ORG"
"3.80194595","0.0","0.2630232","0.0","1","8","false","甘士霖","440.0","1","0","0","0.68867267","false","0","甘士霖","0","0.0","PERSON"
"3.43524324","7.779E-5","0.2911002","0.0","2","7","false","姜鐵","554.0","2","0","0","0.72941742","false","0","姜鐵","414924","0.5144186","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","沈寶賢","440.0","1","0","0","0.68867267","false","0","沈寶賢","0","0.0","PERSON"
"3.43524324","7.779E-5","0.2911002","0.0","2","7","false","楊煒","554.0","2","0","0","0.72941742","false","0","楊煒","414924","0.5144186","PERSON"
"3.80108108","6.95E-6","0.26308305","0.0","3","8","false","陳淇","153.33333333","3","0","0","0.68876877","false","0","陳淇","12314","0.34700076","PERSON"
"3.43524324","7.779E-5","0.2911002","0.0","2","7","false","朱順","554.0","2","0","0","0.72941742","false","0","朱順","414924","0.5144186","PERSON"
"3.80108108","6.95E-6","0.26308305","0.0","3","8","false","韋榖孫","153.33333333","3","0","0","0.68876877","false","0","韋榖孫","12314","0.34700076","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","張君仲華","1003.0","1","0","0","0.72269069","false","0","張君仲華","0","0.0","PERSON"
"3.80108108","6.95E-6","0.26308305","0.0","3","8","false","沈氏覺","153.33333333","3","0","0","0.68876877","false","0","沈氏覺","12314","0.34700076","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","李君意城","1003.0","1","0","0","0.72269069","false","0","李君意城","0","0.0","PERSON"
"3.80108108","6.95E-6","0.26308305","0.0","3","8","false","周菊生","153.33333333","3","0","0","0.68876877","false","0","周菊生","12314","0.34700076","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","洪君信甫","1003.0","1","0","0","0.72269069","false","0","洪君信甫","0","0.0","PERSON"
"3.20778378","8.0651E-4","0.31174171","0.0","25","7","false","瑞和洋行","44.84","25","0","0","0.75469069","false","0","瑞和洋行","8206558","0.07691228","ORG"
"3.80194595","0.0","0.2630232","0.0","1","8","false","周花","440.0","1","0","0","0.68867267","false","0","周花","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","2","7","false","趙君書","1003.0","2","0","1","0.72269069","false","0","趙君書","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","童祥權","440.0","1","0","0","0.68867267","false","0","童祥權","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","衛君伯書","1003.0","1","0","0","0.72269069","false","0","衛君伯書","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","費育麟","440.0","1","0","0","0.68867267","false","0","費育麟","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","吳鰲峯","440.0","1","0","0","0.68867267","false","0","吳鰲峯","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","林紫恒","440.0","1","0","0","0.68867267","false","0","林紫恒","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","華封","440.0","1","0","0","0.68867267","false","0","華封","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","朱阿林","1003.0","1","0","0","0.72269069","false","0","朱阿林","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","仁施","440.0","1","0","0","0.68867267","false","0","仁施","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","朱祥榮","1003.0","1","0","0","0.72269069","false","0","朱祥榮","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","朱紀芳","1003.0","1","0","0","0.72269069","false","0","朱紀芳","0","0.0","PERSON"
"3.80064865","9.81E-6","0.26311298","0.0","4","8","false","李銘吉","119.0","4","0","0","0.68881682","false","0","李銘吉","18462","0.26879271","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","方單","1003.0","1","0","0","0.72269069","false","0","方單","0","0.0","PERSON"
"3.62248649","9.967E-5","0.27605348","0.0","5","7","false","王松丞","132.8","5","0","0","0.70861261","false","0","王松丞","1079894","0.23833635","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","徐俊卿","1003.0","1","0","0","0.72269069","false","0","徐俊卿","0","0.0","PERSON"
"3.80064865","9.81E-6","0.26311298","0.0","4","8","false","吳松韻","119.0","4","0","0","0.68881682","false","0","吳松韻","18462","0.26879271","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","田單","1003.0","1","0","0","0.72269069","false","0","田單","0","0.0","PERSON"
"3.80064865","9.81E-6","0.26311298","0.0","4","8","false","曹子善","119.0","4","0","0","0.68881682","false","0","曹子善","18462","0.26879271","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","朱蘭芳","1003.0","1","0","0","0.72269069","false","0","朱蘭芳","0","0.0","PERSON"
"3.80064865","9.81E-6","0.26311298","0.0","4","8","false","黄嬌","119.0","4","0","0","0.68881682","false","0","黄嬌","18462","0.26879271","PERSON"
"3.2147027","8.704E-5","0.31107076","0.0","5","7","false","瑞士締盟","121.0","5","0","0","0.75392192","false","0","瑞士締盟","230342","0.20905923","ORG"
"3.49578378","0.0","0.28605888","0.0","1","7","false","張林生","1003.0","1","0","0","0.72269069","false","0","張林生","0","0.0","PERSON"
"3.80064865","9.81E-6","0.26311298","0.0","4","8","false","關懐","119.0","4","0","0","0.68881682","false","0","關懐","18462","0.26879271","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","蔣阿發","1003.0","1","0","0","0.72269069","false","0","蔣阿發","0","0.0","PERSON"
"3.75005405","3.899E-5","0.26666282","0.0","6","8","false","徐來復","116.2","6","0","1","0.69443844","false","0","徐來復","231082","0.22196532","PERSON"
"3.15978378","0.00368347","0.31647735","0.0","60","7","false","瑞大莊","35.0877193","60","0","3","0.76002402","false","0","瑞大莊","28825848","0.05569889","ORG"
"3.75524324","2.458E-5","0.26629433","0.0","3","8","false","滎陽蓮","184.66666667","3","0","0","0.69386186","false","0","滎陽蓮","196004","0.36083824","PERSON"
"3.75524324","2.458E-5","0.26629433","0.0","3","8","false","李柏葆","184.66666667","3","0","0","0.69386186","false","0","李柏葆","196004","0.36083824","PERSON"
"3.75524324","2.458E-5","0.26629433","0.0","3","8","false","王葆康","184.66666667","3","0","0","0.69386186","false","0","王葆康","196004","0.36083824","PERSON"
"3.744","0.00126718","0.26709402","0.0","8","8","false","馮國勳","84.25","8","0","0","0.69511111","true","0","馮國勳","18061034","0.15707547","PERSON"
"3.73621622","2.9831E-4","0.26765046","0.0","6","8","false","趙福疇","103.83333333","6","0","0","0.69597598","false","0","趙福疇","5671094","0.19550063","PERSON"
"3.75524324","2.458E-5","0.26629433","0.0","3","8","false","張韋承謹","184.66666667","3","0","0","0.69386186","false","0","張韋承謹","196004","0.36083824","PERSON"
"3.49318919","2.973E-5","0.28627135","0.0","7","7","false","沈申豪","157.0","7","0","0","0.72297898","false","0","沈申豪","46350","0.15568862","PERSON"
"3.62335135","8.159E-5","0.27598759","0.0","3","7","false","兪蘭蓀","214.0","3","0","0","0.70851652","false","0","兪蘭蓀","1011050","0.38517179","PERSON"
"3.49318919","2.973E-5","0.28627135","0.0","7","7","false","胡煥章","157.0","7","0","0","0.72297898","false","0","胡煥章","46350","0.15568862","PERSON"
"3.62335135","8.159E-5","0.27598759","0.0","3","7","false","陳徳明","214.0","3","0","0","0.70851652","false","0","陳徳明","1011050","0.38517179","PERSON"
"3.49318919","2.973E-5","0.28627135","0.0","7","7","false","劉有永","157.0","7","0","0","0.72297898","false","0","劉有永","46350","0.15568862","PERSON"
"3.49318919","2.973E-5","0.28627135","0.0","7","7","false","余笑","157.0","7","0","0","0.72297898","false","0","余笑","46350","0.15568862","PERSON"
"3.62335135","8.233E-5","0.27598759","0.0","3","7","false","源明","213.0","3","0","0","0.70851652","false","0","源明","1011012","0.38336347","PERSON"
"3.49318919","2.973E-5","0.28627135","0.0","7","7","false","李同泰","157.0","7","0","0","0.72297898","false","0","李同泰","46350","0.15568862","PERSON"
"3.62335135","8.233E-5","0.27598759","0.0","3","7","false","柴錦山","213.0","3","0","0","0.70851652","false","0","柴錦山","1011012","0.38336347","PERSON"
"3.49318919","2.973E-5","0.28627135","0.0","7","7","false","翁龍","157.0","7","0","0","0.72297898","false","0","翁龍","46350","0.15568862","PERSON"
"3.62335135","8.233E-5","0.27598759","0.0","3","7","false","龔露記","213.0","3","0","0","0.70851652","false","0","龔露記","1011012","0.38336347","PERSON"
"3.49318919","2.973E-5","0.28627135","0.0","7","7","false","潘恊","157.0","7","0","0","0.72297898","false","0","潘恊","46350","0.15568862","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","蒙哈爾","440.0","1","0","0","0.68867267","false","0","蒙哈爾","0","0.0","PERSON"
"3.49318919","2.973E-5","0.28627135","0.0","7","7","false","胡不名","157.0","7","0","0","0.72297898","false","0","胡不名","46350","0.15568862","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","謝隱名","440.0","1","0","0","0.68867267","false","0","謝隱名","0","0.0","PERSON"
"3.49318919","2.973E-5","0.28627135","0.0","7","7","false","胡小洋","157.0","7","0","0","0.72297898","false","0","胡小洋","46350","0.15568862","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","無名子","440.0","1","0","0","0.68867267","false","0","無名子","0","0.0","PERSON"
"3.49318919","2.973E-5","0.28627135","0.0","7","7","false","張詔裕","157.0","7","0","0","0.72297898","false","0","張詔裕","46350","0.15568862","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","陳記","440.0","1","0","0","0.68867267","false","0","陳記","0","0.0","PERSON"
"3.49318919","2.973E-5","0.28627135","0.0","7","7","false","張紹基","157.0","7","0","0","0.72297898","false","0","張紹基","46350","0.15568862","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","金文甫","440.0","1","0","0","0.68867267","false","0","金文甫","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","2","7","false","李君文瀾","1003.0","2","0","1","0.72269069","false","0","李君文瀾","0","0.0","PERSON"
"3.80194595","0.0","0.2630232","0.0","1","8","false","劉芳謹","440.0","1","0","0","0.68867267","false","0","劉芳謹","0","0.0","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","周君一","1003.0","1","0","0","0.72269069","false","0","周君一","0","0.0","PERSON"
"3.80108108","5.32E-6","0.26308305","0.0","3","8","false","徐維馨","156.0","3","0","0","0.68876877","false","0","徐維馨","10994","0.35307517","PERSON"
"3.49578378","0.0","0.28605888","0.0","2","7","false","巢君崇山","1003.0","2","0","1","0.72269069","false","0","巢君崇山","0","0.0","PERSON"
"3.78118919","2.5593E-4","0.26446706","0.0","6","8","false","方心田","89.5","6","0","0","0.69097898","false","0","方心田","4425734","0.19365427","PERSON"
"3.49578378","0.0","0.28605888","0.0","5","7","false","丁君甘仁","1003.0","5","0","1","0.72269069","false","0","丁君甘仁","0","0.0","PERSON"
"3.80108108","5.32E-6","0.26308305","0.0","3","8","false","楊氏求","156.0","3","0","0","0.68876877","false","0","楊氏求","10994","0.35307517","PERSON"
"3.49578378","0.0","0.28605888","0.0","2","7","false","徐君宗揚","1003.0","2","0","1","0.72269069","false","0","徐君宗揚","0","0.0","PERSON"
"3.80108108","5.32E-6","0.26308305","0.0","3","8","false","任祥記","156.0","3","0","0","0.68876877","false","0","任祥記","10994","0.35307517","PERSON"
"3.49578378","0.0","0.28605888","0.0","1","7","false","子敬","1003.0","1","0","0","0.72269069","false","0","子敬","0","0.0","PERSON"
"3.80108108","5.32E-6","0.26308305","0.0","3","8","false","翁來恒","156.0","3","0","0","0.68876877","false","0","翁來恒","10994","0.35307517","PERSON"
"3.49535135","4.94E-6","0.28609427","0.0","2","7","false","杜廷材","509.5","2","0","0","0.72273874","false","0","杜廷材","7254","0.50748503","PERSON"
"3.80108108","5.32E-6","0.26308305","0.0","3","8","false","邱少巖","156.0","3","0","0","0.68876877","false","0","邱少巖","10994","0.35307517","PERSON"
"3.49535135","4.94E-6","0.28609427","0.0","2","7","false","陸興之","509.5","2","0","0","0.72273874","false","0","陸興之","7254","0.50748503","PERSON"
"3.80108108","5.32E-6","0.26308305","0.0","3","8","false","勉力子求","156.0","3","0","0","0.68876877","false","0","勉力子求","10994","0.35307517","PERSON"
