"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.742765273311897","5.653146829542724E-4","0.21084745762711865","0.0","9","9","false","海振捐局","11.333333333333334","0","9","0","0.9129589471322815","false","0","海振捐局","12852","0.49206349206349204"
"4.742765273311897","5.653146829542724E-4","0.21084745762711865","0.0","9","9","false","申報館","11.333333333333334","0","9","0","0.9129589471322815","false","0","申報館","12852","0.49206349206349204"
"4.742765273311897","5.653146829542724E-4","0.21084745762711865","0.0","9","9","false","錫號絲業會館","11.333333333333334","0","9","0","0.9129589471322815","false","0","錫號絲業會館","12852","0.49206349206349204"
"4.742765273311897","5.653146829542724E-4","0.21084745762711865","0.0","9","9","false","電報滬局","11.333333333333334","0","9","0","0.9129589471322815","false","0","電報滬局","12852","0.49206349206349204"
"4.940514469453376","0.0","0.20240807028961927","0.0","1","8","false","張金和","17.0","0","1","0","0.9083601286173634","false","0","張金和","0","0.0"
"5.197749196141479","0.0","0.19239096814104548","0.0","1","8","false","張鑑森","29.0","0","1","0","0.9023779256711284","false","0","張鑑森","0","0.0"
"5.686495176848875","0.0","0.17585524455753462","0.0","1","10","false","張雪堂","34.0","0","1","0","0.891011740073282","false","0","張雪堂","0","0.0"
"6.551446945337621","5.177832662804004E-7","0.15263803680981594","0.0","2","10","false","張香帥","10.0","0","2","0","0.8708965826665669","false","0","張香帥","2","1.0"
"5.017684887459807","0.0","0.1992950977250881","0.0","1","9","false","張驤衢","22.0","0","1","0","0.9065654677334929","false","0","張驤衢","0","0.0"
"4.184887459807074","0.1563137984402061","0.23895505186323474","0.0","22","8","false","張麟魁","13.142857142857142","0","22","1","0.9259328497719286","false","0","張麟魁","40675932","0.2478134110787172"
"5.07395498392283","0.007111952575648766","0.19708491761723698","0.0","6","9","false","上海永安保人險公司","12.166666666666666","0","6","0","0.9052568608390039","false","0","上海永安保人險公司","1973252","0.319047619047619"
"5.067524115755627","0.004625562480097525","0.19733502538071065","0.0","5","9","false","又味古齋","19.8","0","5","0","0.9054064159126599","false","0","又味古齋","2382886","0.49473684210526314"
"5.067524115755627","0.004625562480097525","0.19733502538071065","0.0","5","9","false","安保人險","19.8","0","5","0","0.9054064159126599","false","0","安保人險","2382886","0.49473684210526314"
