DocId,Date,Title,Source
SPSP192001081001,19200108,本埠新聞要求市民權問題　　交涉經過情形,shunpao
SPSP193812130901,19381213,兩性衛生　愛情飢荒的婦女　都由丈夫性弱所造成  俄國勞働大學醫科畢業揚道南著　　愛情強烈的婦女，她對於性潮的表現很為明顯，差不多在她日常的一舉一動中都可窺知的。可惜世間呆笨的丈夫太多了，不能依妻的心理　[...],shunpao
SPSP190705012001,19070501,會訊賣酒舞弊案　　荷蘭商德昌洋行控前買辦馮梅卿賣酒舞弊一案前日由王襄讞卽荷阿領事復訊德昌洋行西人到堂請追虧損銀五千餘兩馮延高易律師到堂稱該酒如果不佳豈能售盡令現售罄斷難承認大令商之阿君判分别退去候商定　[...],shunpao
SPSP192407130601,19240713,社論吿南京大會後之敎育家,shunpao
SPSP192405010401,19240501,時評無中生有,shunpao
SPSP192407070601,19240707,時評吿災,shunpao
SPSP192405081701,19240508,常識常談新劇之進步,shunpao
SPSP192408250601,19240825,時評軍事行動,shunpao
SPSP192506191801,19250619,亭子間置備氣筒之我見  張餘,shunpao
SPSP192507120601,19250712,時評日英間之結合,shunpao
SPSP192407150401,19240715,時論,shunpao
SPSP192411200301,19241120,時論,shunpao
SPSP192503011701,19250301,申報第五張自由談,shunpao
SPSP192503111401,19250311,,shunpao
SPSP192405281801,19240528,自由談崇明一日記（上）,shunpao
SPSP192403151401,19240315,十一路商聯會緊急會　　閘北十一路商界聯合會昨夜十一時開臨時緊急會議、到各路會員一百餘人、首由出席代表佘錫品姜懷素報告本日關於祥經被焚曁水電案一切詳情畢、各會員當謂、我等一致自動罷業、非俟公布商辦、　[...],shunpao
SPSP192509080501,19250908,時評屈服,shunpao
SPSP192509031901,19250903,本埠增刋馬敦和刷新舖面,shunpao
SPSP192511160701,19251116,國内要聞二東沙荒島勞工被困詳情　　工人多數病死　　國聞社厦門,shunpao
SPSP192609241101,19260924,本埠新聞二朱葆三追悼會籌備訊,shunpao
SPSP192610031101,19261003,本埠新聞二昨日上海賽馬之成績第一次,shunpao
SPSP192610041001,19261004,定海同鄕昨日追悼朱葆三,shunpao
SPSP192609040401,19260904,本館要電,shunpao
SPSP192508020501,19250802,力與實,shunpao
SPSP192604260301,19260426,時評京中治安,shunpao
SPSP192606071401,19260607,女士及上海市民提倡國貨會陳翊庭君等演講「提倡國貨」到會男婦及學生約八百餘人陳良玉主席報告本會今日開夏季通俗演講會强國之道首在開通民智救國之策端在提倡國貨故今日第一次演講特請提倡國貨有年終始熱忱毅力的徐　[...],shunpao
SPSP192611122101,19261112,藝術界音樂化的德意志,shunpao
SPSP192611081801,19261108,出版界消息,shunpao
SPSP192611100401,19261110,時評狃,shunpao
SPSP192611181301,19261118,自由談人名與地名,shunpao
SPSP192611192101,19261119,藝術界蕭伯納得一九二五处諾貝爾文學獎金,shunpao
SPSP192512240301,19251224,時評京津與奉天,shunpao
SPSP192608251601,19260825,新兵過滬運浙　　浙江總司令盧香亭曾經派員前往徐州等處招募新兵由寗陸續裝車來滬赴浙編練補充等情疊誌本報兹悉昨日　[...],shunpao
SPSP192608290401,19260829,本館要電,shunpao
SPSP192608070401,19260807,本館要電,shunpao
SPSP192608070501,19260807,時評眞力,shunpao
SPSP192608081601,19260808,張維城催浚瀏河及運河,shunpao
SPSP192608030401,19260803,本館要電,shunpao
SPSP192606300401,19260630,本館要電,shunpao
SPSP192607100401,19260710,本館要電,shunpao
SPSP192606230601,19260623,時評顔辭通電,shunpao
SPSP192712170601,19271217,北京雜電　　北京昨政府與内國銀行八家商年關墊欵各行以前借未償還實無騰挪地嗣謂至陰歷年關各行結賬後或可量力由各行凑墊若干但數目不定云云　[...],shunpao
SPSP192703061701,19270306,自由談,shunpao
SPSP192702100401,19270210,本館要電,shunpao
SPSP192701040401,19270104,時評　　倖免與枉費,shunpao
SPSP192701152101,19270115,出版界消息　　肺癆病最新療法之成功出版　肺癆古稱絶症近今醫學進步然肺癆之特効藥迄無發明今德國最有名之貝靈血清研究所即發明白喉血清者最近發明治癆專劑力派脫倫一藥爲一種藥特靈與類脂肪之混合物注入人體後能發　[...],shunpao
SPSP192701190501,19270119,時評　　攻守,shunpao
SPSP192806121401,19280612,市學聯舉行學生軍檢閱餘聞上海學生聯合會軍事訓練委員會、成立在五月六日、旋即積極進行、不遺餘力、催促各校籌分會、成立學生軍、業於前日舉行全滬學生軍大檢閱、距成立爲期僅一月、而有此驚人成績、各界均表示敬佩　[...],shunpao
SPSP192906032101,19290603,自由談瑣瑣屑屑  海客應的飛行,shunpao
SPSP192906071301,19290607,本埠新聞　　楊海部長昨晨抵滬　　决定海軍,shunpao
SPSP192901141901,19290114,自由談聞奉方開印「四庫全書」之,shunpao
SPSP192809132101,19280913,自由談劍影刀光壯國殤  無畏庵,shunpao
SPSP192809192101,19280919,自由談廣東禁娼之新政策  李俊,shunpao
SPSP192809201701,19280920,自由談西湖二怪誌  陶懋　　役,shunpao
SPSP192809271301,19280927,本埠新聞籌備國慶紀念昨聞　　民衆熱烈參加,shunpao
SPSP192809232101,19280923,自由談馮玉祥在豫閱兵瑣記  程,shunpao
SPSP192809251401,19280925,南市襪職工昨晨罷工　　南市五十餘家襪機職工七百餘人、因截至昨日止、各該廠主對於工方所提之承認工會改良待遇及廢除包工制等要求二十條、仍無明顯表示容納、或誠意與工方磋商解决、特根據本月二十日第二次會員大會　[...],shunpao
SPSP192809251701,19280925,自由談哈爾濱舞女之滑稽離婚案,shunpao
SPSP192902282001,19290228,影戲塲葛雷菲士對製片家之忠告  薛白　　葛雷菲士。世稱導演泰斗者。其最新作品爲「異性的衝突」。乃一變其作風。趨向時代化。而偏重於熱情與浪漫。於星期三起開映於本埠光陸及卡爾登兩大影戲院。葛氏力主每一製片　[...],shunpao
SPSP192903292201,19290329,本埠增刋團體消息　中國婦女會之茶舞大會　籌備多日之中國婦女會茶舞會、將於四月一日、在大華飯店舉行、由會長陳炳章夫人唐瑛、夏路德、及施氏姊妹等十數人、積極進行、銷售舞券、不遺餘力、聞已盡五百餘張、以後之　[...],shunpao
SPSP192212131301,19221213,本埠新聞,shunpao
SPSP192309121701,19230912,本埠新聞尙本廬之胃寳及半夏精,shunpao
SPSP192309151701,19230915,本埠新聞三華威銀行定期開幕,shunpao
SPSP192308231701,19230823,本埠新聞三靈生廠廣製油墨,shunpao
SPSP192308121801,19230812,本埠新聞三永雅公司將開幕　　八月十八日,shunpao
SPSP192308151801,19230815,景影戲發明史（三）　　㈢初試墨氏之成績使受迪生開始其影片生活但如照墨氏之法則二十四架之照相機所攝之動作時問僅二秒鐘若欲攝一分鐘之跑馬影片則需照相架七百二十架之多所費旣巨運用又且不便故愛氏所遇之第一難題　[...],shunpao
SPSP192308290401,19230829,時論,shunpao
SPSP192304050301,19230405,社說敬告軍人）抱一,shunpao
SPSP192303090401,19230309,時人名論,shunpao
SPSP192304111701,19230411,本埠新聞三新到照相鏡廉價出售,shunpao
SPSP192304231801,19230423,參觀顧家宅無線電臺紀,shunpao
SPSP192311051701,19231105,本埠新聞三蒙藏銀行滬行昨日開幕,shunpao
SPSP192310190301,19231019,時評臨案之餘波,shunpao
SPSP192308011701,19230801,本埠新聞三茂德利畢行二十週紀念,shunpao
SPSP192308020701,19230802,北京通信,shunpao
SPSP192308061801,19230806,學務彙誌　　敎育界之各項消息合載如次　　青夜義務校昨開委員會青夜義務學校昨日正午在青年會舉行第一次委員會到委員姜維良等十一人比即將委員會章程修改完竣正式通過并選出職員七人茶點散會其當選職員列下　[...],shunpao
SPSP192306291801,19230629,魔術團今晚獻技在法國影戲院,shunpao
SPSP192307211801,19230721,塔文氏姊妹之幼時軼事　　塔文氏三姊妹,shunpao
SPSP192207020601,19220702,命令,shunpao
SPSP192211051101,19221105,滬杭甬路滬杭叚行車時刻表上海北站　▲上午八·正,shunpao
SPSP192105270601,19210527,,shunpao
SPSP192105280801,19210528,國内要聞二蘇議會紀事（七）本日,shunpao
SPSP192112020601,19211202,國内專電二　　北京電交行决議,shunpao
SPSP192112072001,19211207,常識常評交易所與賭博塲  箴,shunpao
SPSP192112210401,19211221,時評不平與眞和,shunpao
SPSP192202241401,19220224,本埠新聞俄國災荒振濟會宴各界紀　　推舉董,shunpao
SPSP191608060701,19160806,曹錕仍擬返駐岳州,shunpao
SPSP191608070301,19160807,公電,shunpao
SPSP191610010701,19161001,浙民政廳改組電,shunpao
SPSP191610030101,19161003,要件游戲敎育,shunpao
SPSP191609140701,19160914,,shunpao
SPSP191609160701,19160916,過其章程則尙須修改也此案通過後方入議題,shunpao
SPSP191609190701,19160919,,shunpao
SPSP191608150701,19160815,皖省黨案解除之波折,shunpao
SPSP191608160701,19160816,地方通信蘇州,shunpao
SPSP191608230701,19160823,寗波快信　本埠各機關今晨,shunpao
SPSP191703160201,19170316,時評關稅問題,shunpao
SPSP191607250701,19160725,地方通信　　蘇州　　常熟知事請,shunpao
SPSP192203111801,19220311,自由談遊記遊羅馬敎王宫觀名畫記,shunpao
SPSP192204070601,19220407,國内要聞二酌量開放膠濟路沿線都市,shunpao
SPSP192203270801,19220327,自由談遊記游黃山日記（四）,shunpao
SPSP192112261201,19211226,來函黄炎培來函,shunpao
SPSP192112281201,19211228,本埠新聞二鴇與妓之違章案,shunpao
SPSP192004161001,19200416,本埠新聞章士釗請留軍府欵項之復審,shunpao
SPSP192004171001,19200417,本埠新聞伍廷芳偕林森到滬,shunpao
SPSP192007170801,19200717,國内要聞二交通方面之戰事說　　京津線中間,shunpao
SPSP192011061401,19201106,自由談游記游美隨筆,shunpao
SPSP192106100801,19210610,國內專電二報界對英日續盟之表示,shunpao
SPSP192106150301,19210615,時評自治管見,shunpao
SPSP192106160301,19210616,時評中外共棄之當局,shunpao
SPSP192106160801,19210616,國內要聞吉會路借約之內容,shunpao
SPSP192106161101,19210616,外洋輪船進出口行程紀　　昌興公司蒙梯格爾號現由香港開來將於明日,shunpao
SPSP192108201201,19210820,國内要職二湖北公民大會再紀　　全鄂公民大會於十五日下午一句鐘復假自治籌備處開聯席會議討論一切進行方法公推吳方琳爲臨時主席劉功甫爲紀錄先由主席報告本會應速即函催旅省各同鄉會限三日内各推代表到會當有馮英夫　[...],shunpao
SPSP192108211201,19210821,國内要聞二廣州之罷工潮流,shunpao
SPSP192108091201,19210809,國内要聞二旅墨華僑請訂新約之近切,shunpao
SPSP192108141201,19210814,國内要聞二京學界對經費問題之恐慌　　京敎𠎫結束以後因政府不名,shunpao
SPSP192109261801,19210926,申報第五張H]自由談閒話旅歐觀,shunpao
SPSP192101221401,19210122,自由談閑話南溟息羽記,shunpao
SPSP192101251401,19210125,自由談閑話旅杭雜談（二）,shunpao
SPSP192101260601,19210126,專電二,shunpao
SPSP192101300801,19210130,國内要聞二鄂北軍攻克施鶴捷電,shunpao
SPSP192011220801,19201122,國内要聞二湘省平江兵變紀,shunpao
SPSP192011261401,19201126,自由談閑話中國婚禮奇譚,shunpao
SPSP192101040801,19210104,國内要聞二邕垣通信學生力爭琿春案之巡行　邕垣省立第一中學校學,shunpao
SPSP192101080801,19210108,國内要聞二,shunpao
SPSP192106030301,19210603,時評信託公司之勃興,shunpao
SPSP192106040601,19210604,命令,shunpao
SPSP192106060801,19210606,國内要聞二蘇議會紀事（九）　　本日,shunpao
SPSP192107281201,19210728,國内要聞二閩下游戰事近况,shunpao
SPSP192205012001,19220501,常識（一）投稿本增刋者其料料隂衛生法制道德經濟四項外增教育科學宗教市政雜錄問答六項其語涉攻盰個人者恕不登載（一）投稿者篇末須開明姓名曁詳細地址並黏一名片每句請自加單圈若籍幅過長及繕寫潦章字跡不易辨認者　[...],shunpao
SPSP192206051001,19220605,中華民國十一年六月五日星期一,shunpao
SPSP192011130801,19201113,國内要聞二南昌通信財政廳籌借軍餉之大會議　　江西軍隊共有五混,shunpao
SPSP192011160401,19201116,時評不得要領,shunpao
SPSP192104061001,19210406,本埠新聞灰絲業代表之報告書,shunpao
SPSP192105111401,19210511,自由談遊記絲業團旅行日記,shunpao
SPSP192105150801,19210515,開封通信,shunpao
SPSP192105161001,19210516,本埠新聞寗波同鄉會新會所開幕紀,shunpao
SPSP192105181001,19210518,本埠新聞遠東運動會消息　　菲列賓全體運動,shunpao
SPSP192104201001,19210420,本埠新聞河南兵變之影響　　滬寗滬杭甬路停,shunpao
SPSP192104221001,19210422,本埠新聞砲台灣地畝禁售外人之布告,shunpao
SPSP192103151001,19210315,本埠新聞選舉訴訟開庭紀被告沈寳昌未到候補,shunpao
SPSP192103171601,19210317,常識本增刋三次修正投稿簡則　　（一）投稿本增刊者其材料除衛生道德法制經濟四項外持增雜錄一項仍以有關常識者爲限其有　涉攻計個人者恕不登載　　（一）投稿者篇末須開明姓名曁詳細地址最好黏一名片每句請自加單圈　[...],shunpao
SPSP192103211001,19210321,本埠新聞羅卜票價格大漲,shunpao
SPSP192105041001,19210504,本埠新聞赴美法絲業代表返滬紀,shunpao
SPSP192105050801,19210505,國内要聞二王占元赴津後之鄂訊,shunpao
SPSP192104141001,19210414,本埠新聞今日納捐外人年會之議案,shunpao
SPSP192104181001,19210418,本埠新聞唐蔚芝等催辦減賦,shunpao
SPSP192103291001,19210329,中華民國十年三月二十九日星期二,shunpao
SPSP192106230801,19210623,國内要聞二開封通信,shunpao
SPSP192111210701,19211121,時評金融風潮感言,shunpao
SPSP192111171401,19211117,本埠新聞太會國民代表之來電　　本埠省敎育,shunpao
SPSP192111092001,19211109,本埠新聞二浙江省憲協進會遷移會址,shunpao
SPSP192110270701,19211027,時評甌脫之時,shunpao
SPSP192110291001,19211029,世界路透電二國際勞工會議,shunpao
SPSP192110212001,19211021,常識常評調停  覺,shunpao
SPSP192101200301,19210120,時評無一不敗,shunpao
SPSP192012280801,19201228,國内要聞二廣東報界之厄運　　昨十九晚九時有便衣武裝數人到七十,shunpao
SPSP192012291001,19201229,本埠新聞民國九年上海大事紀,shunpao
SPSP192102180801,19210218,國内要聞二無錫敎育會被燬案續記　　無錫縣敎育會被燬一節已紀前,shunpao
SPSP192102200801,19210220,國内要聞二賑糶米糧免稅之截止期,shunpao
SPSP192102210801,19210221,國内要聞長春防疫之狀况,shunpao
SPSP192103010801,19210301,國内要聞二廣州通信,shunpao
SPSP192103080801,19210308,地方通信松江衆議員初選餘紀,shunpao
SPSP192103110601,19210311,kjkjkj　國外專電倫敦電　　丹京電訊關於俄國時局　　..之消息多相牴觸據芬,shunpao
SPSP192103120801,19210312,國内要聞二京津鄂人之排王運動,shunpao
SPSP191501070201,19150107,時評　　積少成多,shunpao
SPSP191501110101,19150111,要　　關於由俄國境變遷之提案,shunpao
SPSP191410060101,19141006,遊記羗海雜誌,shunpao
SPSP191410060201,19141006,時評　　非結約說,shunpao
SPSP191410080201,19141008,,shunpao
SPSP191410100201,19141010,時評　　戰爭與國慶日,shunpao
SPSP191410120201,19141012,時評　　久暫,shunpao
SPSP191410180201,19141018,時評　　中國人之對於時局,shunpao
SPSP191410240201,19141024,時評　　王治馨案,shunpao
SPSP191410260201,19141026,時評　　難,shunpao
SPSP191412160201,19141216,時評,shunpao
SPSP191412220101,19141222,要件　　新疆省與俄國之關係,shunpao
SPSP191412220201,19141222,時評　　人之解釋,shunpao
SPSP191412240201,19141224,時評　　非約,shunpao
SPSP191501190101,19150119,譯件　　民國三年中華鐵路小史　　字林報云中國輻負廣大非有鐵路貫通其間則各省有呼應不靈之虞一九一一年之光復及去年之狼禍皆足證明京漢鐵路之軍事價值者也去年此一方面獲利最豐一九一三年十一月十四日簽定之浦信合　[...],shunpao
SPSP191501230101,19150123,通信　　近東之新風雲,shunpao
SPSP191501231101,19150123,掮客不交貨,shunpao
SPSP191502240801,19150224,MEDICALPAPERFORCLEANINGLENSES,shunpao
SPSP191501290101,19150129,通信　　近東之新風雲,shunpao
SPSP191511270301,19151127,編輯餘談日本人之美日戰爭談,shunpao
SPSP191601011101,19160101,,shunpao
SPSP191601101101,19160110,煤炭號失愼,shunpao
SPSP191601221001,19160122,本埠新聞演說自動敎育之清理,shunpao
SPSP191512251101,19151225,來函溫黃氏來函　　敬啓者氏夫温楚珩祖籍山西少學東瀛憂國有心大氐書生之習摶雞無力何至曾參殺人祇以生事艱難暫作海滬覊旋固已杜門謝客早置理亂不聞析屋分租方謂聊紓經濟池魚殃及誰知竟被株連禍來天外被髮往援變起夢　[...],shunpao
SPSP191602231101,19160223,,shunpao
SPSP191511301101,19151130,驗明被人勒斃之男尸,shunpao
SPSP191307051001,19130705,本埠新聞第一營附和暴動之結束,shunpao
SPSP191307070701,19130707,安慶,shunpao
SPSP191307110701,19130711,雜評二,shunpao
SPSP191307150701,19130715,湖北,shunpao
SPSP191307170701,19130717,廣東行商注意軍民分治行商陳文致函粤中報界云敬啓者此閱報載日昨陳都督柬請各界茶會徴集政見仰見陳都督博採輿論至意商等不勝景佩惟所言軍民分治誓不宣於粤局商等愚昧實所未喻謹將鄙見所及爲我粤諸公討論之查軍民分治　[...],shunpao
SPSP191308140101,19130814,通信論共和憲法三大模範及其行政立法兩權之消長,shunpao
SPSP191308170101,19130817,通信論共和憲法三大模範及其行政立法兩權之消長,shunpao
SPSP191309020701,19130902,地方通信松江,shunpao
SPSP191309060701,19130906,鎭江,shunpao
SPSP191309130701,19130913,地方通信杭州密令捕拿著匪本月六,shunpao
SPSP191307231001,19130723,自由談游戲文章游戲文章八股條,shunpao
SPSP191307251001,19130725,自由談疾苦呻吟上海新竹枝詞,shunpao
SPSP191308310101,19130831,通信論共和憲法三大模範及其行政立法兩權之消長,shunpao
SPSP191412010101,19141201,要件　　北蒙古與俄國之關係,shunpao
SPSP191412060101,19141206,要件　　北滿洲與俄國之關係,shunpao
SPSP191412060201,19141206,時評　　勿自亂,shunpao
SPSP191412080101,19141208,要件　　北滿洲與俄國之關係,shunpao
SPSP191511030301,19151103,要聞一交戰各國銀行之存金,shunpao
SPSP191509171101,19150917,勒限交還定洋,shunpao
SPSP191509210101,19150921,譯述歐西報業舉要,shunpao
SPSP191509230301,19150923,要聞一維爾拉之陷落談,shunpao
SPSP191510101101,19151010,中保以租地爲由騙去洋八百數十元一案前經地方審判廰開庭辯論判　照約履行在案兹悉此案延宕至今尚未地結　昨原告投案具禀聲請强制執行袁廰長據禀後以該原告前經一再具呈曾經明晰批示所請應母庸議　[...],shunpao
SPSP191510151101,19151015,串放白鴿案移送檢廰　　住居北四川路一百四十二號門牌之朱笑山控議謀慶福陳明甫孔金壽,shunpao
SPSP191510030301,19151003,大戰一年之總賬,shunpao
SPSP191510031101,19151003,懲辦攫飾之匪徒,shunpao
SPSP191510270101,19151027,普通敎科書出版預告,shunpao
SPSP191510291101,19151029,錢債案缺席判决,shunpao
SPSP191510301101,19151030,押追往來貨欵,shunpao
SPSP191509301101,19150930,西憲行竊時鐘之訊實,shunpao
SPSP191506061401,19150606,自由談游戲文章小熱昏  息游,shunpao
SPSP191506070101,19150607,譯述歐西報業舉要,shunpao
SPSP191508111101,19150811,串竊並無證據,shunpao
SPSP191506161101,19150616,祖國之富饒　　經濟問題一事德人深信無乏惟恐歐洲之他中立國交戰國及南美之小國將有不能保持之狀一經開戰德人即樂輸軍費銀行及政府收進甚豐誠想不到有如是多金耳　　德人深得法人之法於一八七一年曾見法之能驟得巨金　[...],shunpao
SPSP191506180701,19150618,地方通信鎭江,shunpao
SPSP191507170101,19150717,譯述歐西報業舉要,shunpao
SPSP191507231101,19150723,誌謝,shunpao
SPSP191507270301,19150727,補錄德國公報　　九日柏林電　奥潛艇一艘以魚雷擊沉意國鐵甲巡艦亞瑪爾菲號　　十日柏林電　法軍在洛洛瓦及班塞進攻受挫而退　德軍轟擊波塞旭爾西北法軍前鋒戰壕一道并擴張泊里斯特森林之陣地德軍在末斯河與摩塞爾河　[...],shunpao
SPSP191508281101,19150828,雜評三非具文也,shunpao
SPSP191504270101,19150427,譯述上海附近製造洋襪業之勃興,shunpao
SPSP191504290101,19150429,譯述歐西報業舉要,shunpao
SPSP191603220601,19160322,要聞二北京徴實桂警後之情形　　事實與影響中央政府自接到廣西省,shunpao
SPSP191603280201,19160328,時評勸進與勸退,shunpao
SPSP191603281001,19160328,本埠新聞再誌大批軍火之發現,shunpao
SPSP191606100201,19160610,時評誠信與惡感,shunpao
SPSP191605010201,19160501,時評權利思想,shunpao
SPSP191605210701,19160521,蕪湖破獲黨人機關詳誌,shunpao
SPSP191605251401,19160525,自由談游戲文章廢票利用法  劍,shunpao
SPSP191605290201,19160529,時評顚倒錯亂,shunpao
SPSP191604110201,19160411,時評議和與停戰,shunpao
SPSP191606110601,19160611,要聞二黎大總統之畧歷,shunpao
SPSP191606150601,19160615,要聞二實施舊約法與召集舊議員,shunpao
SPSP191604261101,19160426,欠牛價尚須覆訊,shunpao
SPSP191604270201,19160427,時評緊要關頭,shunpao
SPSP191409010101,19140901,遊記羗海雜誌,shunpao
SPSP191408060701,19140806,蘇州,shunpao
SPSP191408181101,19140818,專件財政部附屬機關對於各官署公文程式,shunpao
SPSP191408220201,19140822,時評山東戰塲,shunpao
SPSP191411060101,19141106,遊記羗海雜誌,shunpao
SPSP191402231101,19140223,律嚴辦騙子病斃,shunpao
SPSP191401110701,19140111,廣東,shunpao
SPSP191401140901,19140114,京都天寳齋○婦科種子仙丹○服後受胎極速○如不信者有法可試素未生蛋之鷄餉以此丹半月後蛋自生矣虚言欺人罪我惟天古今第一婦科續嗣容易降生丹夫婦人固無不育之理不育者即有病也然病多起於月經月經不調則非受孕之兆氣　[...],shunpao
SPSP191401161301,19140116,自由談游戲文章民國二年風流史,shunpao
SPSP191402101101,19140210,警廳司法科批示　　閘北警察分廳司法科昨日發出批示二則照錄於下,shunpao
SPSP191402150701,19140215,廣東,shunpao
SPSP191408300101,19140830,遊記羗海雜誌,shunpao
SPSP191504170701,19150417,地方通信,shunpao
SPSP191504230101,19150423,譯述上海附近製造洋襪業之勃興,shunpao
SPSP191504020101,19150402,著述歐西報業舉要,shunpao
SPSP191504110101,19150411,譯述歐西報業舉要,shunpao
SPSP191503031401,19150303,自由談愛國叢談愛國叢談為祖國故,shunpao
SPSP191503310101,19150331,著述歐西報業舉要,shunpao
SPSP191411260101,19141126,要件　　北蒙古與俄國之關係,shunpao
SPSP191411280101,19141128,要件　　北蒙古與俄國之關係,shunpao
SPSP191411280201,19141128,時評　　經濟方面,shunpao
SPSP191411300101,19141130,要件　　北蒙古與俄國之關係,shunpao
SPSP191412280701,19141228,地方通信,shunpao
SPSP191412290101,19141229,要件　　新疆省與俄國之關係,shunpao
SPSP191412300201,19141230,時評匪亂,shunpao
SPSP191403060701,19140306,湘省將有大鐵橋發見,shunpao
SPSP191404101001,19140410,本埠新聞全國商會聯合會紀事,shunpao
SPSP191406021101,19140602,小工失足溺斃,shunpao
SPSP191406050201,19140605,時評奮發與休養,shunpao
SPSP191406051301,19140605,自由談游戲文章老老傳,shunpao
SPSP191406090701,19140609,地方通食蘇州,shunpao
SPSP191406120701,19140612,杭州　　督府會議軍費昨日,shunpao
SPSP191406130601,19140613,要聞二日本大隈首相之外交政策,shunpao
SPSP191406170301,19140617,院秉公判斷,shunpao
SPSP191405231101,19140523,等件搬入解裝室眼同解裝,shunpao
SPSP191405311101,19140531,專件參政院人物一覽表,shunpao
SPSP191405101101,19140510,夏粹方之追悼會,shunpao
SPSP191404030101,19140403,游記新疆旅行記,shunpao
SPSP191404050701,19140405,南京,shunpao
SPSP191403231501,19140323,美國璧柯臣化製養生素西名雷夫士道義克之功力古今何曾有不死藥空勞理想中外何人得長生術枉費研求此爲世界上人人共悉者也偉哉美國璧柯臣竟兩奇想天開奪造化之妙用化製一種能壯身能長命排除百病能造後天之養生素出現曾　[...],shunpao
SPSP191401211101,19140121,雉妓暫留濟良所　　山東人田正山,shunpao
SPSP191403261101,19140326,漆作夥之無良,shunpao
SPSP191403291101,19140329,來函凌鉞自東京來函,shunpao
SPSP191609090101,19160909,要件游戲敎育十八  婺州廢民譯芬來專遜女史原著　　若空間時間,shunpao
SPSP191611101401,19161110,自由談遊戲文章擬請爲籌安會六君,shunpao
SPSP191710071401,19171007,自由談游戲文章孔子生日徵收賀禮,shunpao
SPSP191711091401,19171109,自由談游戲文章酸先生傳一塵先生,shunpao
SPSP191709171701,19170917,老申報四十年来之囬頋尊聞閣選四十年前之日本日本礦業,shunpao
SPSP191709190601,19170919,要聞二調停聲中之劉承恩廣西省長劉承恩到京以後先謁段總理陳述西,shunpao
SPSP191710301401,19171030,自由談游戲文章東籬處士傳,shunpao
SPSP191707121401,19170712,自由談游戲文章募重修中華名閣疏,shunpao
SPSP191806170701,19180617,杭縣農工銀行之開幕,shunpao
SPSP191411130101,19141113,遊記　　羗海雜誌,shunpao
SPSP191411170101,19141117,要件　　北蒙古與俄碼之關係,shunpao
SPSP191411240201,19141124,時評　　新謠之由來,shunpao
SPSP191411250101,19141125,要件　　北蒙古與俄國之關係,shunpao
SPSP191411250301,19141125,戰訊擇要　　華德日報云德意志帝國會之議員共有六十五人從軍出征而其中籍隷社會共和黨者二十五人　　十月十七日俄國西伯利亞鐵路旁之赤大地方到有德國俘虜九百人當場被俄國鎗斃者九十六人詢其所以鎗斃德國俘虜之故則　[...],shunpao
SPSP191810110201,19181011,時評,shunpao
SPSP191809261001,19180926,本埠新聞,shunpao
SPSP191810240201,19181024,時評武力與兵,shunpao
SPSP191810260201,19181026,時評張勳與平匪,shunpao
SPSP191805020701,19180502,松江,shunpao
SPSP191805050701,19180505,地方通信松江,shunpao
SPSP191804020701,19180402,勝負未定之粤戰局,shunpao
SPSP191805260201,19180526,時評不和,shunpao
SPSP191806040601,19180604,要聞二曹宣撫回津續聞,shunpao
SPSP191805120201,19180512,時評赦張勳,shunpao
SPSP191803310701,19180331,汕頭破獲機關紀聞　　西南援閩總司令陳炯明於本月二十日電飭將校巡察隊長李士善派暗探馬克明吳海卿楊振邦等多人赴汕頭和樂街順成棧四號拿獲細探福建泉州人葉青眼許水泉張祖恩陳炳飛等八人又在奇碌新興街第九號拿獲陳　[...],shunpao
SPSP191703300201,19170330,時評再徵國會同意,shunpao
SPSP191711111401,19171111,自由談游戲文章無腸公子傳,shunpao
SPSP191711171401,19171117,自由談游戲文章鐵之自傳,shunpao
SPSP191801030201,19180103,時評新舊之爭,shunpao
SPSP191712200201,19171220,時評分别辦理,shunpao
SPSP191712260201,19171226,時評反對之二人,shunpao
SPSP191801171301,19180117,自由談游戲文章三新年爭長記,shunpao
SPSP191712140201,19171214,時評兩可,shunpao
SPSP191712180301,19171218,政界大員且抱親德觀念之中國乎丹人爲中國之良友亦爲協約國之良友吾人决不因那森氏一人前與德商之關係而遽批評其全體亦不欲對於丹人在中國之合法營業而有所訾議且非謂那森氏係以商人資格謀取利益外而有他種意思第常此　[...],shunpao
SPSP191703021401,19170302,自由談游戲文章推廣潛水艇功用說,shunpao
SPSP191702281501,19170228,包愈吐血永遠斷根吐血一症皆由身體虚弱或咳嗽而傷肺而其病原尤在憂鬱患慮過度日久不愈致成癆瘵性命攸關本齋利濟爲懷皆得祖傳良方不惜工本秘製此膏專治一切吐血之症以及痰傷嗽咳無論男女老少雖十年二十年老症服之立刻　[...],shunpao
SPSP191612301401,19161230,自由談游戲文章彈劾雪神滕六文,shunpao
SPSP191701301401,19170130,自由談游戲文章爲民國官吏題新年,shunpao
SPSP191701311401,19170131,自由談游戲文章新年竹枝詞  楓,shunpao
SPSP191706040201,19170604,時評名,shunpao
SPSP191706041401,19170604,自由談游戲文章兒戲解  孱保,shunpao
SPSP191706060201,19170606,時評眞意,shunpao
SPSP191704081401,19170408,自由談游戲文章大運動家傳  楓,shunpao
SPSP191704141401,19170414,自由談游戲文章爲桃花告龍華游客,shunpao
SPSP191706101401,19170610,自由談游戲問題第七問揭曉九代圖,shunpao
